target_chembl_id,gene_symbol,target_name,uniprot_accession,target_class_l1,assay_lane,target_calibration_tier,positive_compounds,negative_compounds,structure_evidence_route,structure_ready_permissive,structure_ready_strict,p2rank_tier,eligible_drugs,pair_count__CURRENT_DEFAULT_BORDA_ONLY_TOP10,pair_count__DTIAM_ONLY_TOP10,pair_count__FOUR_SCORE_LOW_BACKGROUND,pair_count__FULL_FIT_EXPLORATORY_ONLY_TOP10,pair_count__INTERMEDIATE,pair_count__S5_ANCHORED_DTIAM_CONSENSUS_TOP10,pair_count__S5_ANCHORED_ONLY_TOP10,assay_available,assay_provider_or_internal_platform,assay_format_and_endpoint,protein_or_service_catalogue,reference_positive_control,orthogonal_binding_method,estimated_setup_cost,estimated_per_plate_cost,lead_time,lab_priority,lab_decision,lab_notes
CHEMBL2599,SYK,Tyrosine-protein kinase SYK,P43405,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,3545,511,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,3,0,160,1,552,0,4,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL260,MAPK14,Mitogen-activated protein kinase 14,Q16539,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,2590,534,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,0,66,7,642,0,5,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL262,GSK3B,Glycogen synthase kinase-3 beta,P49841,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,2027,751,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,2,1,16,6,678,0,17,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL2637,MAPK10,Mitogen-activated protein kinase 10,P53779,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,678,719,OPTIONAL_PERMISSIVE_POCKET_CONTEXT,True,False,B_MODERATE_CONFIDENCE,720,0,2,84,0,623,0,11,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL267,SRC,Proto-oncogene tyrosine-protein kinase Src,P12931,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,1029,538,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,6,3,72,1,623,5,10,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL2689,MST1R,Macrophage-stimulating protein receptor,Q04912,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,97,344,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,3,0,141,9,561,0,6,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL2695,PTK2,Focal adhesion kinase 1,Q05397,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,1140,569,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,2,1,161,0,540,2,14,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL2742,FGFR3,Fibroblast growth factor receptor 3,P22607,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,1953,163,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,1,6,119,8,579,5,2,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL279,KDR,Vascular endothelial growth factor receptor 2,P35968,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,5897,643,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,3,1,48,15,631,0,22,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL2815,NTRK1,High affinity nerve growth factor receptor,P04629,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,1826,364,OPTIONAL_PERMISSIVE_POCKET_CONTEXT,True,False,B_MODERATE_CONFIDENCE,720,2,0,24,8,674,1,11,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL2835,JAK1,Tyrosine-protein kinase JAK1,P23458,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,7018,433,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,1,0,68,21,619,2,9,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL2842,MTOR,Serine/threonine-protein kinase mTOR,P42345,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,3066,320,OPTIONAL_PERMISSIVE_POCKET_CONTEXT,True,False,A_HIGH_CONFIDENCE,720,5,0,197,4,509,0,5,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL2850,GSK3A,Glycogen synthase kinase-3 alpha,P49840,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,513,432,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,4,25,2,676,1,12,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL2872,MAP3K9,Mitogen-activated protein kinase kinase kinase 9,P80192,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,57,136,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,0,303,16,401,0,0,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL2873,MAP3K10,Mitogen-activated protein kinase kinase kinase 10,Q02779,Enzyme,KINASE_BIOCHEMICAL,T3_MINIMUM_POSITIVE_NEGATIVE,10,118,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,0,309,10,401,0,0,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL2959,ITK,Tyrosine-protein kinase ITK/TSK,Q08881,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,772,167,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,4,0,53,5,647,0,11,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL2964,MAP2K2,Dual specificity mitogen-activated protein kinase kinase 2,P36507,Enzyme,KINASE_BIOCHEMICAL,T2_ADEQUATE_POSITIVE_NEGATIVE,32,343,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,1,351,3,360,4,1,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL2971,JAK2,Tyrosine-protein kinase JAK2,O60674,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,8097,497,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,2,0,103,11,597,1,6,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL2973,ROCK2,Rho-associated protein kinase 2,O75116,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,3240,477,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,0,17,12,671,1,19,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL3009,ERBB4,Receptor tyrosine-protein kinase erbB-4,Q15303,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,189,137,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,2,1,52,12,640,8,5,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL301,CDK2,Cyclin-dependent kinase 2,P24941,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,809,501,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,4,1,47,1,647,2,18,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL3024,PLK1,Serine/threonine-protein kinase PLK1,P53350,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,587,433,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,1,133,0,582,0,4,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL3045,PRKCB,Protein kinase C beta type,P05771,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,484,292,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,3,1,156,0,548,0,12,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL3055,CDK7,Cyclin-dependent kinase 7,P50613,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,236,353,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,3,43,0,664,2,8,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL308,CDK1,Cyclin-dependent kinase 1,P06493,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,427,302,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,0,62,0,635,1,22,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL3094,MAPKAPK5,MAP kinase-activated protein kinase 5,Q8IW41,Enzyme,KINASE_BIOCHEMICAL,T2_ADEQUATE_POSITIVE_NEGATIVE,23,359,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,0,438,0,282,0,0,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL3116,CDK9,Cyclin-dependent kinase 9,P50750,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,1140,364,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,1,54,3,651,1,10,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL3142,PRKDC,DNA-dependent protein kinase catalytic subunit,P78527,Enzyme,KINASE_BIOCHEMICAL,T2_ADEQUATE_POSITIVE_NEGATIVE,679,40,SEQUENCE_ONLY_EXACT_STRUCTURE_PENDING,False,False,NOT_RUN,720,3,1,32,13,664,0,7,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL3234,HCK,Tyrosine-protein kinase HCK,P08631,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,193,345,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,5,9,92,0,606,4,4,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL331,CDK4,Cyclin-dependent kinase 4,P11802,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,1126,366,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,0,158,2,555,2,3,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL3357,IRAK1,Interleukin-1 receptor-associated kinase 1,P51617,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,256,347,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,2,0,141,9,561,0,7,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL3385,MAPK3,Mitogen-activated protein kinase 3,P27361,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,271,395,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,1,3,152,1,559,1,3,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL3553,TYK2,Non-receptor tyrosine-protein kinase TYK2,P29597,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,4251,393,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,1,0,111,10,589,3,6,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL3587,MAP2K1,Dual specificity mitogen-activated protein kinase kinase 1,Q02750,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,427,405,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,2,7,33,13,653,6,6,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL3629,CSNK2A1,Casein kinase II subunit alpha,P68400,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,548,191,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,2,12,35,662,0,9,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL3650,FGFR1,Fibroblast growth factor receptor 1,P11362,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,2760,455,OPTIONAL_PERMISSIVE_POCKET_CONTEXT,True,False,A_HIGH_CONFIDENCE,720,1,3,171,2,533,3,7,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL3717,MET,Hepatocyte growth factor receptor,P08581,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,3272,437,OPTIONAL_PERMISSIVE_POCKET_CONTEXT,True,False,A_HIGH_CONFIDENCE,720,1,0,134,0,575,0,10,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL3778,IRAK4,Interleukin-1 receptor-associated kinase 4,Q9NWZ3,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,5547,388,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,3,156,12,541,1,7,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL3788,PLK4,Serine/threonine-protein kinase PLK4,O00444,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,377,340,OPTIONAL_PERMISSIVE_POCKET_CONTEXT,True,False,B_MODERATE_CONFIDENCE,720,2,1,33,3,671,2,8,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL3905,LYN,Tyrosine-protein kinase Lyn,P07948,Enzyme,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,189,335,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,9,13,91,1,590,5,11,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
