review_id,drug_name,target_gene,direction,direction_zh,concrete_disease_1,concrete_disease_2,concrete_disease_3,concrete_disease_4,concrete_disease_5,concrete_disease_evidence_level,concrete_disease_confidence,creeds_specific_diseases_used,target_prior_diseases_used,recommended_disease_model_zh,missing_for_final_disease_call_zh,assay_lane,primary_assay_zh,counterscreen_zh,conplex_score,open_targets_parent_score,txgnn_broad_direction_score,creeds_total_signature_count,literature_status,novelty_interpretation_zh,major_risks_zh
strict895_0030,Ulipristal Acetate,BRAF,cardiovascular,心血管,BRAF突变黑色素瘤,甲状腺癌,结直肠癌,心律失常/心衰/血管重塑待定,优先按靶点选择电生理或血管细胞模型,B_target_prior_specific,中高,,BRAF突变黑色素瘤; 甲状腺癌; 结直肠癌,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.3121351,0.9196500555025546,0.9078639149665833,1,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0031,Hydrocortisone,NR3C1,musculoskeletal,肌肉骨骼,facioscapulohumeral muscular dystrophy,JRA - Juvenile rheumatoid arthritis,骨质疏松/肌病/关节炎待定,,,B_CREEDS_specific,中高,facioscapulohumeral muscular dystrophy; JRA - Juvenile rheumatoid arthritis,,成骨/破骨细胞、肌管、软骨细胞或炎症滑膜细胞,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,nuclear_receptor_or_tf_reporter,优先 reporter assay、cofactor recruitment、CETSA/target engagement；必要时加 qPCR 下游靶基因,广谱转录抑制/激活、细胞毒性、荧光素酶干扰、同家族核受体选择性,0.36567724,0.7049923063516463,0.95633727312088,8,known_pharmacology_or_control_not_new,已知/阳性对照，不作为新发现,reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响
strict895_0032,Netupitant,PTPN11,cardiovascular,心血管,atherosclerosis,SHP2依赖RTK/RAS通路肿瘤,AML/JMML,NSCLC,心律失常/心衰/血管重塑待定,A_CREEDS_and_target_prior,高,atherosclerosis,SHP2依赖RTK/RAS通路肿瘤; AML/JMML; NSCLC,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.32994515,0.9099235974755367,0.8909675478935242,3,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0033,Netupitant,ACVRL1,cardiovascular,心血管,atherosclerosis,心律失常/心衰/血管重塑待定,优先按靶点选择电生理或血管细胞模型,,,B_CREEDS_specific,中高,atherosclerosis,,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.3351373,0.8796212567712389,0.8909675478935242,2,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0034,Doravirine,PPARG,oncology,肿瘤,breast cancer,ductal carcinoma in situ,invasive ductal carcinoma,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,B_CREEDS_specific,中高,breast cancer; ductal carcinoma in situ; invasive ductal carcinoma,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.45114926,0.7871112628992228,0.9405941367149352,4,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0035,Doravirine And Islatravir,PPARG,oncology,肿瘤,breast cancer,ductal carcinoma in situ,invasive ductal carcinoma,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,B_CREEDS_specific,中高,breast cancer; ductal carcinoma in situ; invasive ductal carcinoma,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.45114926,0.7871112628992228,0.9405941367149352,4,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0036,Fludarabine Phosphate,SCN5A,cardiovascular,心血管,dilated cardiomyopathy,Ventricular hypertrophy,peripartum cardiomyopathy,心律失常,心脏传导异常,A_CREEDS_and_target_prior,高,dilated cardiomyopathy; Ventricular hypertrophy; peripartum cardiomyopathy,心律失常; 心脏传导异常; hERG/心脏安全性反筛,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,ion_channel_functional,优先膜片钳或自动膜片钳；次选电位/钙流/通量 readout，并做剂量反应,hERG/SCN5A 安全性、细胞毒性、膜扰动、非特异离子通道 panel,0.4243632,0.9300822570917706,0.8500632047653198,4,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,离子通道实验成本较高，需安全性通道反筛
strict895_0037,Netupitant,TGFBR1,cardiovascular,心血管,胰腺癌/乳腺癌EMT模型,纤维化,免疫抑制肿瘤微环境,心律失常/心衰/血管重塑待定,优先按靶点选择电生理或血管细胞模型,B_target_prior_specific,中高,,胰腺癌/乳腺癌EMT模型; 纤维化; 免疫抑制肿瘤微环境,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.33291715,0.8707309759165782,0.8909675478935242,1,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0038,Netupitant,MAP2K2,cardiovascular,心血管,myocardial infarction,"Hypertrophy, Left Ventricular",心律失常/心衰/血管重塑待定,优先按靶点选择电生理或血管细胞模型,,B_CREEDS_specific,中高,"myocardial infarction; Hypertrophy, Left Ventricular",,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.3236473,0.8764689717162976,0.8909675478935242,3,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0039,Doravirine,RAF1,oncology,肿瘤,acute myeloid leukemia,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,,,B_CREEDS_specific,中高,acute myeloid leukemia,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.37818822,0.8442040567471583,0.9405941367149352,1,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0040,Doravirine And Islatravir,RAF1,oncology,肿瘤,acute myeloid leukemia,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,,,B_CREEDS_specific,中高,acute myeloid leukemia,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.37818822,0.8442040567471583,0.9405941367149352,1,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0041,Rilpivirine Hydrochloride,LYN,oncology,肿瘤,breast cancer,stomach cancer,multiple myeloma,pancreatic cancer,acute T cell leukemia,B_CREEDS_specific,中高,breast cancer; stomach cancer; multiple myeloma; pancreatic cancer; acute T cell leukemia,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.45665708,0.7691334548239931,0.7467787861824036,15,unreported_in_local_pubmed_audit,本地/在线 PubMed 共现层面较干净，适合 novelty review,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0042,Netupitant,MAP2K1,cardiovascular,心血管,Cardiomyopathy,MAPK通路依赖肿瘤,黑色素瘤,HCC/髓系白血病模型,心律失常/心衰/血管重塑待定,A_CREEDS_and_target_prior,高,Cardiomyopathy,MAPK通路依赖肿瘤; 黑色素瘤; HCC/髓系白血病模型,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.3217322,0.9000737216165723,0.8909675478935242,1,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0043,Rilpivirine Hydrochloride,JAK1,oncology,肿瘤,melanoma,breast cancer,multiple myeloma,thymic carcinoma,nasopharynx carcinoma,A_CREEDS_and_target_prior,高,melanoma; breast cancer; multiple myeloma; thymic carcinoma; nasopharynx carcinoma,RA/IBD/银屑病; JAK-STAT炎症疾病; AML/T细胞白血病,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.3813838,0.8080014864463433,0.7467787861824036,16,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0044,Netupitant,FLT4,cardiovascular,心血管,心律失常/心衰/血管重塑待定,优先按靶点选择电生理或血管细胞模型,,,,C_broad_direction_only,低,,,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.36499482,0.849793658242632,0.8909675478935242,1,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0045,Rilpivirine Hydrochloride,AKT1,oncology,肿瘤,colon cancer,duodenum cancer,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,,B_CREEDS_specific,中高,colon cancer; duodenum cancer,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.388093,0.894090174086133,0.7467787861824036,2,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0046,Rilpivirine Hydrochloride,EPAS1,oncology,肿瘤,lung cancer,stomach cancer,prostate cancer,chronic myeloid leukemia,lung squamous cell carcinoma,B_CREEDS_specific,中高,lung cancer; stomach cancer; prostate cancer; chronic myeloid leukemia; lung squamous cell carcinoma,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,nuclear_receptor_or_tf_reporter,优先 reporter assay、cofactor recruitment、CETSA/target engagement；必要时加 qPCR 下游靶基因,广谱转录抑制/激活、细胞毒性、荧光素酶干扰、同家族核受体选择性,0.48374715,0.7900767316169219,0.7467787861824036,6,unreported_in_local_pubmed_audit,本地/在线 PubMed 共现层面较干净，适合 novelty review,reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响
