原候选编号,药物完整InChIKey,新靶点ChEMBL编号,小分子药物名称,新靶点基因,canonical_target_id,exact_pair_id,connectivity_pair,accepted_exact_source_records,accepted_connectivity_related_source_records,note
C384-357,DYLUUSLLRIQKOE-UHFFFAOYSA-N,CHEMBL258,enasidenib,LCK,SEQ:01b6c32eee0d173b181b1bb3926e78b1014c3c8a350003ef462b97fcad650063,DYLUUSLLRIQKOE-UHFFFAOYSA-N__SEQ:01b6c32eee0d173b181b1bb3926e78b1014c3c8a350003ef462b97fcad650063,DYLUUSLLRIQKOE__SEQ:01b6c32eee0d173b181b1bb3926e78b1014c3c8a350003ef462b97fcad650063,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-358,SJVQHLPISAIATJ-ZDUSSCGKSA-N,CHEMBL5366,duvelisib,PARP2,SEQ:632f3cd643185c2ab1b1d79edf533faab80d97ad98dab3ec2b2e20ad3635b044,SJVQHLPISAIATJ-ZDUSSCGKSA-N__SEQ:632f3cd643185c2ab1b1d79edf533faab80d97ad98dab3ec2b2e20ad3635b044,SJVQHLPISAIATJ__SEQ:632f3cd643185c2ab1b1d79edf533faab80d97ad98dab3ec2b2e20ad3635b044,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-359,VWVSBHGCDBMOOT-IIEHVVJPSA-N,CHEMBL2008,desoximetasone,RARB,SEQ:73c83ae388f8feb7c4dc79ffcbcd63aebac2d46b63bf76339a088ecdf3e67bc5,VWVSBHGCDBMOOT-IIEHVVJPSA-N__SEQ:73c83ae388f8feb7c4dc79ffcbcd63aebac2d46b63bf76339a088ecdf3e67bc5,VWVSBHGCDBMOOT__SEQ:73c83ae388f8feb7c4dc79ffcbcd63aebac2d46b63bf76339a088ecdf3e67bc5,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-379,QOIGKGMMAGJZNZ-UHFFFAOYSA-N,CHEMBL262,gepirone,GSK3B,SEQ:2ca842f3e7a01314833c340d495dc171c89dca6271a7cf89edb90e6194b06fa3,QOIGKGMMAGJZNZ-UHFFFAOYSA-N__SEQ:2ca842f3e7a01314833c340d495dc171c89dca6271a7cf89edb90e6194b06fa3,QOIGKGMMAGJZNZ__SEQ:2ca842f3e7a01314833c340d495dc171c89dca6271a7cf89edb90e6194b06fa3,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-023,ZISJNXNHJRQYJO-CMDGGOBGSA-N,CHEMBL206,tapinarof,ESR1,SEQ:59afaf3c8774c9cec06a003e9fa0d1fb1da47637c45ea570236e0ca79b5a0a44,ZISJNXNHJRQYJO-CMDGGOBGSA-N__SEQ:59afaf3c8774c9cec06a003e9fa0d1fb1da47637c45ea570236e0ca79b5a0a44,ZISJNXNHJRQYJO__SEQ:59afaf3c8774c9cec06a003e9fa0d1fb1da47637c45ea570236e0ca79b5a0a44,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-024,YALNUENQHAQXEA-UHFFFAOYSA-N,CHEMBL1868,givinostat,FLT1,SEQ:cabcd0382ed2f6481aa338d4235c57b559cc4d1a254f9c9aae6c341230ecaa90,YALNUENQHAQXEA-UHFFFAOYSA-N__SEQ:cabcd0382ed2f6481aa338d4235c57b559cc4d1a254f9c9aae6c341230ecaa90,YALNUENQHAQXEA__SEQ:cabcd0382ed2f6481aa338d4235c57b559cc4d1a254f9c9aae6c341230ecaa90,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-025,XRVDGNKRPOAQTN-FQEVSTJZSA-N,CHEMBL2971,ozanimod,JAK2,SEQ:21017319c2c8714bf0b97157e13f2184664d2d13b899b37276195af86ca0720a,XRVDGNKRPOAQTN-FQEVSTJZSA-N__SEQ:21017319c2c8714bf0b97157e13f2184664d2d13b899b37276195af86ca0720a,XRVDGNKRPOAQTN__SEQ:21017319c2c8714bf0b97157e13f2184664d2d13b899b37276195af86ca0720a,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-151,XKLMZUWKNUAPSZ-UHFFFAOYSA-N,CHEMBL2326,ranolazine,CA7,SEQ:e4a9ea745635c950475641c84676edde20d12f8fc62fb2c5df55eabe66448254,XKLMZUWKNUAPSZ-UHFFFAOYSA-N__SEQ:e4a9ea745635c950475641c84676edde20d12f8fc62fb2c5df55eabe66448254,XKLMZUWKNUAPSZ__SEQ:e4a9ea745635c950475641c84676edde20d12f8fc62fb2c5df55eabe66448254,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-152,YIBOMRUWOWDFLG-ONEGZZNKSA-N,CHEMBL2276,rilpivirine,MAPK8,SEQ:e21eccad4aa906413ff8b7fcb1a5b107b313731e4054371ff21c72b73ba7ed6f,YIBOMRUWOWDFLG-ONEGZZNKSA-N__SEQ:e21eccad4aa906413ff8b7fcb1a5b107b313731e4054371ff21c72b73ba7ed6f,YIBOMRUWOWDFLG__SEQ:e21eccad4aa906413ff8b7fcb1a5b107b313731e4054371ff21c72b73ba7ed6f,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-153,NBRBXGKOEOGLOI-UHFFFAOYSA-N,CHEMBL2034,dasabuvir,NR3C1,SEQ:c1fd6a3590b53159505eb6b17dec8d5d5f5e8fbe40b0c075bea4b0b518dcca11,NBRBXGKOEOGLOI-UHFFFAOYSA-N__SEQ:c1fd6a3590b53159505eb6b17dec8d5d5f5e8fbe40b0c075bea4b0b518dcca11,NBRBXGKOEOGLOI__SEQ:c1fd6a3590b53159505eb6b17dec8d5d5f5e8fbe40b0c075bea4b0b518dcca11,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-257,NDDAHWYSQHTHNT-UHFFFAOYSA-N,CHEMBL1808,indapamide,ACE,SEQ:9b90c234c007ae25d011f573a0deccfd96ca908b193a043413120f802384f402,NDDAHWYSQHTHNT-UHFFFAOYSA-N__SEQ:9b90c234c007ae25d011f573a0deccfd96ca908b193a043413120f802384f402,NDDAHWYSQHTHNT__SEQ:9b90c234c007ae25d011f573a0deccfd96ca908b193a043413120f802384f402,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-258,DJXRIQMCROIRCZ-XOEOCAAJSA-N,CHEMBL2973,vibegron,ROCK2,SEQ:2674aa9015e37da743be74d67bce80b3cb35df6161e9182af9b87d25cb645d52,DJXRIQMCROIRCZ-XOEOCAAJSA-N__SEQ:2674aa9015e37da743be74d67bce80b3cb35df6161e9182af9b87d25cb645d52,DJXRIQMCROIRCZ__SEQ:2674aa9015e37da743be74d67bce80b3cb35df6161e9182af9b87d25cb645d52,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-259,WJBLNOPPDWQMCH-MBPVOVBZSA-N,CHEMBL1977,nalmefene,VDR,SEQ:535363783c0c533c3a927c0ad3ef395e2a62e8f7b3fbe3ece2c45a98e2b59b25,WJBLNOPPDWQMCH-MBPVOVBZSA-N__SEQ:535363783c0c533c3a927c0ad3ef395e2a62e8f7b3fbe3ece2c45a98e2b59b25,WJBLNOPPDWQMCH__SEQ:535363783c0c533c3a927c0ad3ef395e2a62e8f7b3fbe3ece2c45a98e2b59b25,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-188,DEVSOMFAQLZNKR-RJRFIUFISA-N,CHEMBL1862,selinexor,ABL1,SEQ:bf5ccc817349256c1c2f16dd66d61bfcd29ac4897fdead01d85e01cd84e33670,DEVSOMFAQLZNKR-RJRFIUFISA-N__SEQ:bf5ccc817349256c1c2f16dd66d61bfcd29ac4897fdead01d85e01cd84e33670,DEVSOMFAQLZNKR__SEQ:bf5ccc817349256c1c2f16dd66d61bfcd29ac4897fdead01d85e01cd84e33670,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-221,BPRHUIZQVSMCRT-VEUZHWNKSA-N,CHEMBL1994,rosuvastatin,NR3C2,SEQ:cc3ab1bd86da746c869394db023aa68c2e557d769f04f80ee36b584a8929621c,BPRHUIZQVSMCRT-VEUZHWNKSA-N__SEQ:cc3ab1bd86da746c869394db023aa68c2e557d769f04f80ee36b584a8929621c,BPRHUIZQVSMCRT__SEQ:cc3ab1bd86da746c869394db023aa68c2e557d769f04f80ee36b584a8929621c,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-361,PTOIAAWZLUQTIO-GXFFZTMASA-N,CHEMBL2034,tasimelteon,NR3C1,SEQ:c1fd6a3590b53159505eb6b17dec8d5d5f5e8fbe40b0c075bea4b0b518dcca11,PTOIAAWZLUQTIO-GXFFZTMASA-N__SEQ:c1fd6a3590b53159505eb6b17dec8d5d5f5e8fbe40b0c075bea4b0b518dcca11,PTOIAAWZLUQTIO__SEQ:c1fd6a3590b53159505eb6b17dec8d5d5f5e8fbe40b0c075bea4b0b518dcca11,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-067,FNKQXYHWGSIFBK-RPDRRWSUSA-N,CHEMBL2527,sapropterin,CHEK2,SEQ:e81f5dcd44302c3c277b4599449c71b5f2a7b3eb761bc2c584db236d9fbb8632,FNKQXYHWGSIFBK-RPDRRWSUSA-N__SEQ:e81f5dcd44302c3c277b4599449c71b5f2a7b3eb761bc2c584db236d9fbb8632,FNKQXYHWGSIFBK__SEQ:e81f5dcd44302c3c277b4599449c71b5f2a7b3eb761bc2c584db236d9fbb8632,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-070,WGFOBBZOWHGYQH-MXHNKVEKSA-N,CHEMBL1994,lubiprostone,NR3C2,SEQ:cc3ab1bd86da746c869394db023aa68c2e557d769f04f80ee36b584a8929621c,WGFOBBZOWHGYQH-MXHNKVEKSA-N__SEQ:cc3ab1bd86da746c869394db023aa68c2e557d769f04f80ee36b584a8929621c,WGFOBBZOWHGYQH__SEQ:cc3ab1bd86da746c869394db023aa68c2e557d769f04f80ee36b584a8929621c,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-071,JQSHBVHOMNKWFT-DTORHVGOSA-N,CHEMBL5608,varenicline,NTRK3,SEQ:3394a44c77135f9edf6d1f3be38c64fdbf7e38bad6cdbf742241f2c25025b7c1,JQSHBVHOMNKWFT-DTORHVGOSA-N__SEQ:3394a44c77135f9edf6d1f3be38c64fdbf7e38bad6cdbf742241f2c25025b7c1,JQSHBVHOMNKWFT__SEQ:3394a44c77135f9edf6d1f3be38c64fdbf7e38bad6cdbf742241f2c25025b7c1,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-086,LOMMPXLFBTZENJ-ZACQAIPSSA-N,CHEMBL1871,belzutifan,AR,SEQ:043f80df5b673d9048e118735cb0230b0baaa23f788c3bae0010f9995412d852,LOMMPXLFBTZENJ-ZACQAIPSSA-N__SEQ:043f80df5b673d9048e118735cb0230b0baaa23f788c3bae0010f9995412d852,LOMMPXLFBTZENJ__SEQ:043f80df5b673d9048e118735cb0230b0baaa23f788c3bae0010f9995412d852,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-263,SOLUWJRYJLAZCX-LYOVBCGYSA-N,CHEMBL5366,bictegravir,PARP2,SEQ:632f3cd643185c2ab1b1d79edf533faab80d97ad98dab3ec2b2e20ad3635b044,SOLUWJRYJLAZCX-LYOVBCGYSA-N__SEQ:632f3cd643185c2ab1b1d79edf533faab80d97ad98dab3ec2b2e20ad3635b044,SOLUWJRYJLAZCX__SEQ:632f3cd643185c2ab1b1d79edf533faab80d97ad98dab3ec2b2e20ad3635b044,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-115,DKYWVDODHFEZIM-UHFFFAOYSA-N,CHEMBL235,ketoprofen,PPARG,SEQ:1a9d5667abcfbe96d50f29121e815eef32ae5fbfb3de52728d9a2de30d764b20,DKYWVDODHFEZIM-UHFFFAOYSA-N__SEQ:1a9d5667abcfbe96d50f29121e815eef32ae5fbfb3de52728d9a2de30d764b20,DKYWVDODHFEZIM__SEQ:1a9d5667abcfbe96d50f29121e815eef32ae5fbfb3de52728d9a2de30d764b20,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-130,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CHEMBL4005,vemurafenib,PIK3CA,SEQ:d3e28ff8f2168f2761be02fb067e5259b4e759814600f522127a8e2a8d383555,GPXBXXGIAQBQNI-UHFFFAOYSA-N__SEQ:d3e28ff8f2168f2761be02fb067e5259b4e759814600f522127a8e2a8d383555,GPXBXXGIAQBQNI__SEQ:d3e28ff8f2168f2761be02fb067e5259b4e759814600f522127a8e2a8d383555,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-190,XZWYZXLIPXDOLR-UHFFFAOYSA-N,CHEMBL1974,metformin,FLT3,SEQ:68d60cea30219da8cef67dbcc1b81dcdebc8456663f7f54b6fb8cc6666a7b416,XZWYZXLIPXDOLR-UHFFFAOYSA-N__SEQ:68d60cea30219da8cef67dbcc1b81dcdebc8456663f7f54b6fb8cc6666a7b416,XZWYZXLIPXDOLR__SEQ:68d60cea30219da8cef67dbcc1b81dcdebc8456663f7f54b6fb8cc6666a7b416,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-191,STUWGJZDJHPWGZ-LBPRGKRZSA-N,CHEMBL4393,alpelisib,MMP12,SEQ:d33636de0202233be8069eb472da2746f837b54b1ddb71cc15ccd39b47d43373,STUWGJZDJHPWGZ-LBPRGKRZSA-N__SEQ:d33636de0202233be8069eb472da2746f837b54b1ddb71cc15ccd39b47d43373,STUWGJZDJHPWGZ__SEQ:d33636de0202233be8069eb472da2746f837b54b1ddb71cc15ccd39b47d43373,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-092,UVSMNLNDYGZFPF-UHFFFAOYSA-N,CHEMBL1937,pomalidomide,HDAC2,SEQ:955979c609c58538ca00aee39b91bfe3f7988d4c5d7ac63d68ced1c874449011,UVSMNLNDYGZFPF-UHFFFAOYSA-N__SEQ:955979c609c58538ca00aee39b91bfe3f7988d4c5d7ac63d68ced1c874449011,UVSMNLNDYGZFPF__SEQ:955979c609c58538ca00aee39b91bfe3f7988d4c5d7ac63d68ced1c874449011,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-116,BFSMGDJOXZAERB-UHFFFAOYSA-N,CHEMBL325,dabrafenib,HDAC1,SEQ:7289cbc54521bc202bb99244e249eff3fd381af091772ac7e1cfdbd1b155c545,BFSMGDJOXZAERB-UHFFFAOYSA-N__SEQ:7289cbc54521bc202bb99244e249eff3fd381af091772ac7e1cfdbd1b155c545,BFSMGDJOXZAERB__SEQ:7289cbc54521bc202bb99244e249eff3fd381af091772ac7e1cfdbd1b155c545,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-117,RMMXLENWKUUMAY-UHFFFAOYSA-N,CHEMBL1944,telmisartan,MME,SEQ:1a916537b7b555892eb6262b941745a4bee0eec5d0d65b73609e69a3a5ace44f,RMMXLENWKUUMAY-UHFFFAOYSA-N__SEQ:1a916537b7b555892eb6262b941745a4bee0eec5d0d65b73609e69a3a5ace44f,RMMXLENWKUUMAY__SEQ:1a916537b7b555892eb6262b941745a4bee0eec5d0d65b73609e69a3a5ace44f,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-088,AQNDDEOPVVGCPG-UHFFFAOYSA-N,CHEMBL3729,esmolol,CA4,SEQ:62f5e1881b0efc28f2f60c2972f6226477c26b841e00762613f38246a2677974,AQNDDEOPVVGCPG-UHFFFAOYSA-N__SEQ:62f5e1881b0efc28f2f60c2972f6226477c26b841e00762613f38246a2677974,AQNDDEOPVVGCPG__SEQ:62f5e1881b0efc28f2f60c2972f6226477c26b841e00762613f38246a2677974,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-090,HTIQEAQVCYTUBX-KRWDZBQOSA-N,CHEMBL2326,levamlodipine,CA7,SEQ:e4a9ea745635c950475641c84676edde20d12f8fc62fb2c5df55eabe66448254,HTIQEAQVCYTUBX-KRWDZBQOSA-N__SEQ:e4a9ea745635c950475641c84676edde20d12f8fc62fb2c5df55eabe66448254,HTIQEAQVCYTUBX__SEQ:e4a9ea745635c950475641c84676edde20d12f8fc62fb2c5df55eabe66448254,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-091,NQDJXKOVJZTUJA-UHFFFAOYSA-N,CHEMBL3522,nevirapine,CYP17A1,SEQ:83618860fad41d20f0945e036b4bc270c90e6c96b6ddd84eff31402ffef38fa4,NQDJXKOVJZTUJA-UHFFFAOYSA-N__SEQ:83618860fad41d20f0945e036b4bc270c90e6c96b6ddd84eff31402ffef38fa4,NQDJXKOVJZTUJA__SEQ:83618860fad41d20f0945e036b4bc270c90e6c96b6ddd84eff31402ffef38fa4,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-284,QCHFTSOMWOSFHM-WPRPVWTQSA-N,CHEMBL2722,pilocarpine,CYP11B2,SEQ:223bf6426d9ad4fccd858bc2988b9ec441020f239760a0e13758c1f2e3dfc124,QCHFTSOMWOSFHM-WPRPVWTQSA-N__SEQ:223bf6426d9ad4fccd858bc2988b9ec441020f239760a0e13758c1f2e3dfc124,QCHFTSOMWOSFHM__SEQ:223bf6426d9ad4fccd858bc2988b9ec441020f239760a0e13758c1f2e3dfc124,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-079,IFSDAJWBUCMOAH-HNNXBMFYSA-N,CHEMBL3310,idelalisib,HDAC11,SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,IFSDAJWBUCMOAH-HNNXBMFYSA-N__SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,IFSDAJWBUCMOAH__SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-097,XHOLNRLADUSQLD-UHFFFAOYSA-N,CHEMBL3991,betrixaban,F7,SEQ:16e201eb49237f1092a05dc94a1cc131f78e10e8ba32e0f005076714062ff9e3,XHOLNRLADUSQLD-UHFFFAOYSA-N__SEQ:16e201eb49237f1092a05dc94a1cc131f78e10e8ba32e0f005076714062ff9e3,XHOLNRLADUSQLD__SEQ:16e201eb49237f1092a05dc94a1cc131f78e10e8ba32e0f005076714062ff9e3,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-002,XFALPSLJIHVRKE-GFCCVEGCSA-N,CHEMBL4898,tedizolid,NTRK2,SEQ:5700fd20b890228dc7e812e55ae9c8c398a6acd114445a1139ed0655f81a77ad,XFALPSLJIHVRKE-GFCCVEGCSA-N__SEQ:5700fd20b890228dc7e812e55ae9c8c398a6acd114445a1139ed0655f81a77ad,XFALPSLJIHVRKE__SEQ:5700fd20b890228dc7e812e55ae9c8c398a6acd114445a1139ed0655f81a77ad,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-095,GPNHMOZDMYNCPO-PDUMRIMRSA-N,CHEMBL3522,clascoterone,CYP17A1,SEQ:83618860fad41d20f0945e036b4bc270c90e6c96b6ddd84eff31402ffef38fa4,GPNHMOZDMYNCPO-PDUMRIMRSA-N__SEQ:83618860fad41d20f0945e036b4bc270c90e6c96b6ddd84eff31402ffef38fa4,GPNHMOZDMYNCPO__SEQ:83618860fad41d20f0945e036b4bc270c90e6c96b6ddd84eff31402ffef38fa4,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-096,HTIQEAQVCYTUBX-KRWDZBQOSA-N,CHEMBL202,levamlodipine,DHFR,SEQ:f01679b357e85183133b6e765b5bbb10fb34aac343f1185d3cae27b684632907,HTIQEAQVCYTUBX-KRWDZBQOSA-N__SEQ:f01679b357e85183133b6e765b5bbb10fb34aac343f1185d3cae27b684632907,HTIQEAQVCYTUBX__SEQ:f01679b357e85183133b6e765b5bbb10fb34aac343f1185d3cae27b684632907,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-099,RZVAJINKPMORJF-UHFFFAOYSA-N,CHEMBL2085,acetaminophen,MIF,SEQ:6fcd7510546f6916475197b4cc685730be47749ee22261b24813a38c97516602,RZVAJINKPMORJF-UHFFFAOYSA-N__SEQ:6fcd7510546f6916475197b4cc685730be47749ee22261b24813a38c97516602,RZVAJINKPMORJF__SEQ:6fcd7510546f6916475197b4cc685730be47749ee22261b24813a38c97516602,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-195,SDUQYLNIPVEERB-QPPQHZFASA-N,CHEMBL1993,gemcitabine,DNMT1,SEQ:fc574e32e4a88543e8f5373b656b0b1999faaac2fec70fcdbe637f375aa2f65a,SDUQYLNIPVEERB-QPPQHZFASA-N__SEQ:fc574e32e4a88543e8f5373b656b0b1999faaac2fec70fcdbe637f375aa2f65a,SDUQYLNIPVEERB__SEQ:fc574e32e4a88543e8f5373b656b0b1999faaac2fec70fcdbe637f375aa2f65a,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-286,QCHFTSOMWOSFHM-WPRPVWTQSA-N,CHEMBL1908,pilocarpine,CYP11B1,SEQ:8759d02877c2edf1cd747fc987a8e5230be180fb1e10bb4f5b2db0e8fdcf9319,QCHFTSOMWOSFHM-WPRPVWTQSA-N__SEQ:8759d02877c2edf1cd747fc987a8e5230be180fb1e10bb4f5b2db0e8fdcf9319,QCHFTSOMWOSFHM__SEQ:8759d02877c2edf1cd747fc987a8e5230be180fb1e10bb4f5b2db0e8fdcf9319,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-101,UEJJHQNACJXSKW-UHFFFAOYSA-N,CHEMBL1937,thalidomide,HDAC2,SEQ:955979c609c58538ca00aee39b91bfe3f7988d4c5d7ac63d68ced1c874449011,UEJJHQNACJXSKW-UHFFFAOYSA-N__SEQ:955979c609c58538ca00aee39b91bfe3f7988d4c5d7ac63d68ced1c874449011,UEJJHQNACJXSKW__SEQ:955979c609c58538ca00aee39b91bfe3f7988d4c5d7ac63d68ced1c874449011,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-100,GCKFUYQCUCGESZ-BPIQYHPVSA-N,CHEMBL242,etonogestrel,ESR2,SEQ:7f3d679eff5a0b39202fe2696e4b76106c26dd5b3df9d615e208dbdf4bc35724,GCKFUYQCUCGESZ-BPIQYHPVSA-N__SEQ:7f3d679eff5a0b39202fe2696e4b76106c26dd5b3df9d615e208dbdf4bc35724,GCKFUYQCUCGESZ__SEQ:7f3d679eff5a0b39202fe2696e4b76106c26dd5b3df9d615e208dbdf4bc35724,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-159,SOLUWJRYJLAZCX-LYOVBCGYSA-N,CHEMBL2189110,bictegravir,EZH2,SEQ:4c4d28512cf712104d0b7374cb68ae9d3cf5d4f5d7e81c617fb0ad49332165f7,SOLUWJRYJLAZCX-LYOVBCGYSA-N__SEQ:4c4d28512cf712104d0b7374cb68ae9d3cf5d4f5d7e81c617fb0ad49332165f7,SOLUWJRYJLAZCX__SEQ:4c4d28512cf712104d0b7374cb68ae9d3cf5d4f5d7e81c617fb0ad49332165f7,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-160,XUZMWHLSFXCVMG-UHFFFAOYSA-N,CHEMBL325,baricitinib,HDAC1,SEQ:7289cbc54521bc202bb99244e249eff3fd381af091772ac7e1cfdbd1b155c545,XUZMWHLSFXCVMG-UHFFFAOYSA-N__SEQ:7289cbc54521bc202bb99244e249eff3fd381af091772ac7e1cfdbd1b155c545,XUZMWHLSFXCVMG__SEQ:7289cbc54521bc202bb99244e249eff3fd381af091772ac7e1cfdbd1b155c545,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-161,QTGIAADRBBLJGA-UHFFFAOYSA-N,CHEMBL1944,articaine,MME,SEQ:1a916537b7b555892eb6262b941745a4bee0eec5d0d65b73609e69a3a5ace44f,QTGIAADRBBLJGA-UHFFFAOYSA-N__SEQ:1a916537b7b555892eb6262b941745a4bee0eec5d0d65b73609e69a3a5ace44f,QTGIAADRBBLJGA__SEQ:1a916537b7b555892eb6262b941745a4bee0eec5d0d65b73609e69a3a5ace44f,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-266,BRUQQQPBMZOVGD-XFKAJCMBSA-N,CHEMBL205,oxycodone,CA2,SEQ:e6a24c903c1ef211037c64a6835a8a484f48b17be1cae50d6998913f21acf7d4,BRUQQQPBMZOVGD-XFKAJCMBSA-N__SEQ:e6a24c903c1ef211037c64a6835a8a484f48b17be1cae50d6998913f21acf7d4,BRUQQQPBMZOVGD__SEQ:e6a24c903c1ef211037c64a6835a8a484f48b17be1cae50d6998913f21acf7d4,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-154,HYHMLYSLQUKXKP-UHFFFAOYSA-N,CHEMBL283,bempedoic acid,MMP3,SEQ:bc389b758c19f1d32f942839e8c94698ba1429dad6237bc90f8198b164cff6d2,HYHMLYSLQUKXKP-UHFFFAOYSA-N__SEQ:bc389b758c19f1d32f942839e8c94698ba1429dad6237bc90f8198b164cff6d2,HYHMLYSLQUKXKP__SEQ:bc389b758c19f1d32f942839e8c94698ba1429dad6237bc90f8198b164cff6d2,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-223,VTRAEEWXHOVJFV-UHFFFAOYSA-N,CHEMBL1944,olmesartan,MME,SEQ:1a916537b7b555892eb6262b941745a4bee0eec5d0d65b73609e69a3a5ace44f,VTRAEEWXHOVJFV-UHFFFAOYSA-N__SEQ:1a916537b7b555892eb6262b941745a4bee0eec5d0d65b73609e69a3a5ace44f,VTRAEEWXHOVJFV__SEQ:1a916537b7b555892eb6262b941745a4bee0eec5d0d65b73609e69a3a5ace44f,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-081,SJVQHLPISAIATJ-ZDUSSCGKSA-N,CHEMBL3310,duvelisib,HDAC11,SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,SJVQHLPISAIATJ-ZDUSSCGKSA-N__SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,SJVQHLPISAIATJ__SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-118,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL3972,nilotinib,GART,SEQ:2b50a9bdb76401c564adebe2d7cebb4de1094be4bea454c59063a59361c2e5a1,HHZIURLSWUIHRB-UHFFFAOYSA-N__SEQ:2b50a9bdb76401c564adebe2d7cebb4de1094be4bea454c59063a59361c2e5a1,HHZIURLSWUIHRB__SEQ:2b50a9bdb76401c564adebe2d7cebb4de1094be4bea454c59063a59361c2e5a1,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
