target_chembl_id,gene_symbol,uniprot_accession,target_class_l1,ot_project_assay_family,is_gpcr,chembl_kinase,ot_sm_structure_with_ligand,ot_sm_high_quality_pocket,ot_sm_med_quality_pocket,af_exact_sequence_model,p2rank_status,p2rank_tier,p2rank_top_score,p2rank_top_probability,pocket_residue_count,pocket_mean_plddt,known_unique_pocket_count,known_k1_pocket_count,known_k1_k2_pocket_count,known_drug_mapped,known_biolip2,known_biolip2_affinity,known_scpdb,known_klifs,known_gpcrdb,p2rank_top1_any_known_residue_match,p2rank_top1_any_known_center_match_4a,p2rank_top1_any_known_center_match_8a,p2rank_top1_any_known_combined_match_8a,p2rank_top1_best_known_recall,p2rank_top1_best_jaccard,p2rank_top1_minimum_center_distance,p2rank_top3_any_known_residue_match,p2rank_top3_any_known_center_match_4a,p2rank_top3_any_known_center_match_8a,p2rank_top3_any_known_combined_match_8a,p2rank_top3_best_known_recall,p2rank_top3_best_jaccard,p2rank_top3_minimum_center_distance,p2rank_all_any_known_residue_match,p2rank_all_any_known_center_match_4a,p2rank_all_any_known_center_match_8a,p2rank_all_any_known_combined_match_8a,p2rank_all_best_known_recall,p2rank_all_best_jaccard,p2rank_all_minimum_center_distance,p2rank_top1_any_k1_combined_match_8a,p2rank_top3_any_k1_combined_match_8a,p2rank_all_any_k1_combined_match_8a,p2rank_top1_any_k1_k2_combined_match_8a,p2rank_top3_any_k1_k2_combined_match_8a,p2rank_all_any_k1_k2_combined_match_8a,pdbe_raw_ligand_instance_count,pdbe_raw_unique_pdb_count
CHEMBL3618,F5,P12259,Secreted protein,excluded_or_review,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,15.26,0.668,21,73.65380952380953,10,0,1,False,True,False,False,False,False,False,False,False,False,0.08333333333333333,0.03125,10.333104272745366,True,True,True,True,0.42857142857142855,0.13043478260869565,2.3026347479572173,True,True,True,True,0.7142857142857143,0.4166666666666667,2.3026347479572173,False,False,False,False,False,True,17,6
CHEMBL3143,F8,P00451,Secreted protein,excluded_or_review,False,False,True,False,True,True,completed,A_HIGH_CONFIDENCE,30.17,0.902,35,91.74771428571428,19,0,2,False,True,True,False,False,False,True,False,False,True,0.25,0.02631578947368421,14.895987044946809,True,False,True,True,1.0,0.12903225806451613,4.687037095276716,True,True,True,True,1.0,0.2727272727272727,1.7415861025226385,False,False,False,False,True,True,58,14
CHEMBL5714,FASLG,P48023,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed,C_WEAK_REVIEW,2.52,0.057,9,97.74888888888889,1,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,24.649285294405598,False,False,False,False,0.0,0.0,24.649285294405598,False,False,False,False,0.0,0.0,24.649285294405598,False,False,False,False,False,False,3,2
CHEMBL2048,FGB,P02675,Secreted protein,excluded_or_review,False,False,True,False,False,True,completed,B_MODERATE_CONFIDENCE,6.38,0.268,15,97.84266666666666,3,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,31.534834051991883,True,False,False,True,0.6666666666666666,0.16666666666666666,9.369555496927267,True,False,False,True,0.6666666666666666,0.16666666666666666,9.369555496927267,False,False,False,False,False,False,102,30
CHEMBL3107,FGF2,P09038,Secreted protein,excluded_or_review,False,False,True,True,False,True,completed,C_WEAK_REVIEW,2.37,0.051,10,87.748,16,0,15,False,True,False,False,False,False,False,False,False,False,0.0,0.0,13.854208180391435,False,False,False,False,0.0,0.0,13.854208180391435,False,False,False,False,0.0,0.0,13.854208180391435,False,False,False,False,False,False,34,14
CHEMBL3713913,FGF23,Q9GZV9,Secreted protein,excluded_or_review,False,False,True,False,False,True,completed,D_LOW_CONFIDENCE,1.75,0.026,6,95.20833333333331,4,0,3,False,True,False,False,False,False,False,False,False,False,0.0,0.0,19.550137749738493,False,False,False,False,0.0,0.0,19.550137749738493,False,False,False,False,0.0,0.0,19.550137749738493,False,False,False,False,False,False,9,5
CHEMBL3810,FN1,P02751,Adhesion,excluded_or_review,False,False,True,False,True,True,completed,A_HIGH_CONFIDENCE,24.58,0.856,27,51.02370370370371,16,0,1,False,True,False,False,False,False,False,False,False,False,0.0,0.0,25.43773134734692,True,False,False,True,0.3333333333333333,0.0625,10.643877102477886,True,True,True,True,0.875,0.7777777777777778,3.3903174787825967,False,False,False,False,False,False,41,24
CHEMBL4804247,GAS6,Q14393,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed,B_MODERATE_CONFIDENCE,9.68,0.448,18,88.85833333333333,4,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,53.563814949065915,False,False,False,False,0.0,0.0,25.38981906278796,True,True,True,True,0.8,0.5714285714285714,2.6067752127868644,False,False,False,False,False,False,16,4
CHEMBL3831181,GDF2,Q9UK05,Secreted protein,excluded_or_review,False,False,True,False,False,True,completed,B_MODERATE_CONFIDENCE,6.2,0.257,12,88.67666666666666,10,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,12.19239696992442,False,False,False,False,0.16666666666666666,0.043478260869565216,9.822353993937615,False,False,False,False,0.16666666666666666,0.043478260869565216,9.822353993937615,False,False,False,False,False,False,42,16
CHEMBL3989381,HAMP,P81172,Secreted protein,excluded_or_review,False,False,True,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,1,1
CHEMBL4331,HBB,P68871,Secreted protein,excluded_or_review,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,50.29,0.968,25,98.1312,770,0,581,False,True,False,False,False,False,True,True,True,True,1.0,0.76,0.43961619856508527,True,True,True,True,1.0,0.76,0.43961619856508527,True,True,True,True,1.0,0.76,0.43961619856508527,False,False,False,True,True,True,2061,348
CHEMBL3286070,HBEGF,Q99075,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,0.79,0.002,8,75.44875,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0
CHEMBL5479,HGF,P14210,Secreted protein,excluded_or_review,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,13.57,0.608,24,79.41708333333334,48,0,17,False,True,False,False,False,False,False,False,False,False,0.0,0.0,42.14504179819292,True,True,True,True,0.8,0.16666666666666666,3.025273734309012,True,True,True,True,1.0,0.8571428571428571,3.025273734309012,False,False,False,False,True,True,118,24
CHEMBL3070,ICAM1,P05362,Adhesion,excluded_or_review,False,False,False,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,10,0,1,False,True,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,24,9
CHEMBL3712862,ICAM3,P32942,Adhesion,excluded_or_review,False,False,False,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,1,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,2,1
CHEMBL3713007,IFNA1,P01562,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed,C_WEAK_REVIEW,3.41,0.097,12,79.74666666666667,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0
CHEMBL3713000,IFNA2,P01563,Secreted protein,excluded_or_review,False,False,False,True,False,True,completed,C_WEAK_REVIEW,2.43,0.053,11,62.92,2,0,0,False,False,False,False,False,False,True,False,False,True,0.3333333333333333,0.07692307692307693,8.84209638559896,True,False,False,True,0.3333333333333333,0.07692307692307693,8.84209638559896,True,False,False,True,0.3333333333333333,0.07692307692307693,8.84209638559896,False,False,False,False,False,False,8,5
CHEMBL4630876,IFNB1,P01574,Secreted protein,excluded_or_review,False,False,True,False,True,True,completed,D_LOW_CONFIDENCE,2.03,0.037,10,75.94,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,4,1
CHEMBL3286073,IFNG,P01579,Secreted protein,excluded_or_review,False,False,True,False,True,True,completed,B_MODERATE_CONFIDENCE,10.46,0.484,18,96.03666666666668,3,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,9.36368565549912,False,False,True,True,0.14285714285714285,0.07692307692307693,6.608810702372699,False,False,True,True,0.14285714285714285,0.07692307692307693,6.608810702372699,False,False,False,False,False,False,8,5
CHEMBL3217394,IGF1,P05019,Secreted protein,excluded_or_review,False,False,True,False,True,True,completed,D_LOW_CONFIDENCE,1.77,0.027,5,72.44800000000001,3,0,3,False,True,False,False,False,False,True,True,True,True,0.4444444444444444,0.4,1.8328827695837606,True,True,True,True,0.7777777777777778,0.7,1.8328827695837606,True,True,True,True,0.7777777777777778,0.7,1.8328827695837606,False,False,False,True,True,True,6,5
CHEMBL3712957,IGF2,P01344,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed,C_WEAK_REVIEW,2.63,0.062,9,57.642222222222216,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,2,2
CHEMBL1834,IGHE,P01854,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed,B_MODERATE_CONFIDENCE,8.89,0.408,18,69.05944444444444,34,0,2,False,True,False,False,False,False,False,False,False,False,0.0,0.0,23.555415172335874,False,False,True,True,0.0,0.0,7.5078827015344345,False,False,True,True,0.0,0.0,7.5078827015344345,False,False,False,False,False,False,334,32
CHEMBL3712920,IL10,P22301,Secreted protein,excluded_or_review,False,False,False,False,True,True,completed,A_HIGH_CONFIDENCE,13.36,0.6,17,98.3170588235294,1,0,1,False,True,False,False,False,False,False,False,False,False,0.0,0.0,26.538028749436645,False,False,False,False,0.0,0.0,26.538028749436645,False,False,False,False,0.0,0.0,26.538028749436645,False,False,False,False,False,False,1,1
CHEMBL3580486,IL13,P35225,Secreted protein,excluded_or_review,False,False,False,True,False,True,completed_no_pocket,D_NO_POCKET,,,0,,1,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,4,4
CHEMBL3712954,IL15,P40933,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,3,2
CHEMBL3390822,IL17A,Q16552,Secreted protein,excluded_or_review,False,False,True,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,26,0,19,False,True,True,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,59,31
CHEMBL4630880,IL17F,Q96PD4,Secreted protein,excluded_or_review,False,False,True,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,21,7
CHEMBL1741305,IL18,Q14116,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,1.64,0.022,9,95.86777777777776,8,0,0,False,False,False,False,False,False,True,False,False,True,0.4444444444444444,0.2857142857142857,12.034219386922969,True,False,True,True,0.4444444444444444,0.2857142857142857,7.149613419696978,True,False,True,True,0.4444444444444444,0.2857142857142857,7.149613419696978,False,False,False,False,False,False,17,6
CHEMBL3580496,IL1A,P01583,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,2.19,0.043,10,85.75,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,2,1
CHEMBL1909490,IL1B,P01584,Secreted protein,excluded_or_review,False,False,True,False,False,True,completed,D_LOW_CONFIDENCE,1.73,0.025,8,66.06375,30,0,25,False,True,False,False,False,False,True,False,False,True,0.4,0.18181818181818182,10.66392015950829,True,False,False,True,0.4,0.18181818181818182,8.895374804759093,True,False,False,True,0.4,0.18181818181818182,8.895374804759093,False,False,False,False,True,True,56,31
CHEMBL3713449,IL20,Q9NYY1,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,1.12,0.007,6,98.355,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0
CHEMBL4665586,IL21,Q9HBE4,Secreted protein,excluded_or_review,False,False,True,False,False,True,completed,B_MODERATE_CONFIDENCE,7.92,0.354,12,79.4475,1,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,10.289617647739233,False,False,False,False,0.0,0.0,10.289617647739233,False,False,False,False,0.0,0.0,10.289617647739233,False,False,False,False,False,False,4,2
CHEMBL3712915,IL22,Q9GZX6,Secreted protein,excluded_or_review,False,False,True,False,False,True,completed,D_LOW_CONFIDENCE,0.91,0.004,6,98.40666666666668,4,0,0,False,False,False,False,False,False,False,False,True,True,0.0,0.0,7.342318421997238,False,False,True,True,0.0,0.0,7.342318421997238,False,False,True,True,0.0,0.0,7.342318421997238,False,False,False,False,False,False,15,3
CHEMBL4630890,IL33,O95760,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed,B_MODERATE_CONFIDENCE,5.51,0.218,12,86.02499999999999,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0
CHEMBL3712894,IL4,P05112,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,9,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,13,10
CHEMBL3580490,IL4R,P24394,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,1.46,0.016,8,96.585,7,0,0,False,False,False,False,False,False,True,False,True,True,0.3333333333333333,0.1,5.869718982673324,True,False,True,True,0.3333333333333333,0.1,5.869718982673324,True,False,True,True,0.3333333333333333,0.1,5.869718982673324,False,False,False,False,False,False,17,8
CHEMBL1169600,IL5,P05113,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed,C_WEAK_REVIEW,2.47,0.055,7,97.38428571428572,1,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,12.424167295593252,False,False,False,False,0.0,0.0,12.424167295593252,False,False,False,False,0.0,0.0,12.424167295593252,False,False,False,False,False,False,7,2
CHEMBL1795129,IL6,P05231,Secreted protein,excluded_or_review,False,False,True,False,True,True,completed_no_pocket,D_NO_POCKET,,,0,,3,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,5,3
CHEMBL2364155,IL6R,P08887,Secreted protein,excluded_or_review,False,False,True,False,False,True,completed,C_WEAK_REVIEW,3.51,0.103,9,96.02888888888889,6,0,1,False,True,False,False,False,False,False,False,False,False,0.2,0.07692307692307693,19.299417649504353,False,False,False,False,0.2,0.07692307692307693,16.46379084050815,False,False,False,False,0.2,0.07692307692307693,16.46379084050815,False,False,False,False,False,False,18,6
CHEMBL3712932,IL9,P15248,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,1.69,0.024,8,80.27375,2,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,14.360528068826564,False,False,False,False,0.0,0.0,14.360528068826564,False,False,False,False,0.0,0.0,14.360528068826564,False,False,False,False,False,False,5,2
CHEMBL3588735,INHBA,P08476,Secreted protein,excluded_or_review,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,15.33,0.67,24,82.19,15,0,2,False,True,False,False,False,False,True,False,True,True,0.5,0.15789473684210525,7.781069950848661,True,True,True,True,1.0,0.391304347826087,0.8347232439344752,True,True,True,True,1.0,0.391304347826087,0.8347232439344752,False,False,False,False,True,True,22,8
CHEMBL2059,LTA,P01374,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,1.62,0.022,7,94.44428571428573,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0
CHEMBL4467,MADCAM1,Q13477,Adhesion,excluded_or_review,False,False,False,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,1,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,9,5
CHEMBL5807,MAG,P20916,Adhesion,excluded_or_review,False,False,False,False,False,True,completed,C_WEAK_REVIEW,2.44,0.054,14,92.54,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0
CHEMBL3407325,MSTN,O14793,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,2.03,0.037,11,86.50636363636363,2,0,0,False,False,False,False,False,False,True,False,False,True,0.23529411764705882,0.16666666666666666,11.986750732472274,True,False,True,True,0.23529411764705882,0.16666666666666666,4.297551521409553,True,False,True,True,0.23529411764705882,0.16666666666666666,4.297551521409553,False,False,False,False,False,False,4,1
CHEMBL3713020,MUC5AC,P98088,Secreted protein,excluded_or_review,False,False,True,False,False,False,not_run_no_exact_structure,NOT_RUN,,,0,,6,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,51,13
CHEMBL3712938,NCAM1,P13591,Adhesion,excluded_or_review,False,False,False,True,False,True,completed,C_WEAK_REVIEW,2.44,0.054,12,78.64583333333333,7,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,13.939064084036952,True,False,True,True,0.6666666666666666,0.25,7.758573404234112,True,False,True,True,0.6666666666666666,0.25,7.758573404234112,False,False,False,False,False,False,16,6
CHEMBL3712928,NECTIN4,Q96NY8,Adhesion,excluded_or_review,False,False,False,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,1,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,1,1
CHEMBL1649058,NGF,P01138,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,1.69,0.024,6,96.105,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,2,1
