pair_id,record_id,endpoint,publication_date,bindingdb_date,doi
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL3145,50682415:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL1908389,50682428:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2873,50682574:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2534,50682583:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL3267,50682586:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2276,50682596:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL4128,50683291:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2527,50683295:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2815,50683300:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3009,50683307:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL5903,50683312:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL1991,50683329:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL4895,50683333:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3629,50683341:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL5838,50683344:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL279,50683353:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL3973,50683466:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL2872,50683484:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL5568,50683570:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL3778,50683593:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL3973,50683627:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL4142,50683628:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL2872,50683645:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL1844,50683714:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL1844,50683865:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL267,50683896:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL4005,50683917:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL3145,50683926:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL1908389,50683939:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL2742,50684034:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL2527,50684055:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1824,50684056:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL3009,50684067:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1991,50684089:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL3629,50684101:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL5838,50684104:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL2873,50684120:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL2534,50684129:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL3267,50684132:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL4005,50684141:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL3145,50684142:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL1908389,50684155:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL5608,50684609:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL3935,50684613:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL5311,50684622:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL2742,50684627:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL4128,50684643:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL2527,50684647:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL1824,50684648:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL2527,50684878:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL1824,50684879:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL2815,50684883:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL5903,50684895:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL1991,50684912:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL4895,50684916:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL3629,50684924:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL5838,50685645:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL1844,50685689:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL4179,50685785:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL5608,50686912:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL3935,50686916:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL3385,50687389:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL5122,50688052:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL5311,50688053:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2742,50688057:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL1936,50688065:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL4128,50688074:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2527,50688078:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL1824,50688079:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL3009,50688090:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL1991,50688112:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL4895,50688116:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL3629,50688124:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL5838,50688127:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL1868,50688129:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL5568,50688459:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL2527,50688747:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL1824,50688748:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL3009,50688759:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL4128,50689076:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL2527,50689080:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL3009,50689092:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL1991,50689114:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL3629,50689126:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL5838,50689129:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL203,50689373:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL1163124,50689771:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL2842,50689778:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL2971,50689779:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL3130,50689780:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL3024,50689781:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL2873,50690212:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL2534,50690221:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL3267,50690224:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL5568,50690244:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL3094,50690268:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL2959,50690361:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL4898,50690373:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL2007,50690375:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL2527,50690843:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL1824,50690844:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL1991,50690877:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3973,50691491:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2872,50691509:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL2534,50691566:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL2276,50691579:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL5608,50691807:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL5331,50691809:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL3973,50691881:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL4142,50691882:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL2872,50691899:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL1991,50692093:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL4895,50692097:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL3629,50692105:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL5838,50692108:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL1868,50692110:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL2873,50692124:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL2534,50692133:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL3267,50692136:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL203,50692307:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL2959,50692328:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL4898,50692340:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL4005,50692344:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL3145,50692354:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL1908389,50692366:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL5568,50692529:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL3983,50692540:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL5491,50692544:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL4247,50692577:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL1163124,50692597:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL2842,50692604:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL3130,50692606:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL2959,50692660:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL4898,50692672:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL2007,50692674:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL3973,50692703:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL4142,50692704:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3961,50692763:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3587,50692766:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL5568,50692772:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3983,50692783:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL3935,50692846:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL5311,50692855:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL3717,50692872:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL2527,50692880:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL1824,50692881:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL2815,50692885:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL3009,50692892:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL5568,50693209:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL3973,50693566:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL2872,50693584:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL2872,50693697:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL1163124,50693810:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL2842,50693817:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL2971,50693818:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL3130,50693819:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL2959,50693865:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL4898,50695187:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL4005,50695197:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL3145,50695201:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL1908389,50695214:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL5608,50695757:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL5331,50695758:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL4247,50695923:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL1163124,50695944:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL2842,50695951:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL3130,50695953:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL1862,50695968:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL1844,50695973:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL4247,50696423:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL1163124,50696444:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL2842,50696451:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL3130,50696453:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL5311,50696652:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL2527,50696677:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL5311,50696886:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL5311,50696955:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL2959,50697242:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL4898,50697254:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL3145,50697267:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL1991,50697362:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL4895,50697366:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL3629,50697374:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL5838,50697377:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL1868,50697379:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL279,50697386:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL3905,50697388:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
