target_chembl_id,gene_symbol,uniprot_accession,target_class_zh,assay_lane,target_calibration_tier,positive_compounds,negative_compounds,panel_quota_per_class,positive_pool,primary_negative_pool,all_negative_pool,panel_quality,selected_positive,selected_negative,development_rows,locked_evaluation_rows,gnina_gate_b_remote_positive_rows,gnina_gate_a_formally_evaluable,gnina_gate_a_auroc_primary_cnn_affinity,gnina_gate_a_average_precision_primary_cnn_affinity,gnina_gate_a_bedroc_alpha20_primary_cnn_affinity,gnina_gate_a_ef_5pct,gnina_gate_a_bootstrap_auroc_ci_low,gnina_gate_a_bootstrap_auroc_ci_high,gnina_gate_a_permutation_bh_q,gnina_gate_a_primary_gate_pass,gnina_gate_a_primary_gate_strong,gnina_gate_b_formally_evaluable,gnina_gate_b_auroc_primary_cnn_affinity,gnina_gate_b_average_precision_primary_cnn_affinity,gnina_gate_b_bedroc_alpha20_primary_cnn_affinity,gnina_gate_b_ef_5pct,gnina_gate_b_bootstrap_auroc_ci_low,gnina_gate_b_bootstrap_auroc_ci_high,gnina_gate_b_permutation_bh_q,gnina_gate_b_primary_gate_pass,gnina_gate_b_primary_gate_strong,gnina_target_qualification,gnina_use_policy,gate_a_scope,gate_a_rows,gate_a_positive,gate_a_negative,gate_a_formally_evaluable,gate_a_auroc_affinity_probability_binary,gate_a_average_precision_affinity_probability_binary,gate_a_auroc_secondary_ligand_iptm,gate_a_average_precision_secondary_ligand_iptm,gate_a_bedroc_alpha20_affinity_probability_binary,gate_a_bootstrap_auroc_ci_low,gate_a_bootstrap_auroc_ci_high,gate_a_permutation_p_one_sided,gate_a_ef_5pct,gate_a_permutation_bh_q,gate_a_primary_gate_pass_raw,gate_a_gate_a_dependency_pass,gate_a_primary_gate_pass,gate_a_primary_gate_strong,gate_b_scope,gate_b_rows,gate_b_positive,gate_b_negative,gate_b_formally_evaluable,gate_b_auroc_affinity_probability_binary,gate_b_average_precision_affinity_probability_binary,gate_b_auroc_secondary_ligand_iptm,gate_b_average_precision_secondary_ligand_iptm,gate_b_bedroc_alpha20_affinity_probability_binary,gate_b_bootstrap_auroc_ci_low,gate_b_bootstrap_auroc_ci_high,gate_b_permutation_p_one_sided,gate_b_ef_5pct,gate_b_permutation_bh_q,gate_b_primary_gate_pass_raw,gate_b_gate_a_dependency_pass,gate_b_primary_gate_pass,gate_b_primary_gate_strong,development_positive_n,development_negative_n,development_positive_q25,development_positive_median,development_negative_q90,development_negative_q95,development_negative_q99,boltz_target_qualification,boltz_use_policy,final_audit_status,redock_status_final,redock_best_symmetry_rmsd_A_final,pdb_id,target_chain_id,alternate_structure_used,docking_context_included,usable_experimental_pocket_instances,usable_experimental_pdbs,alternate_experimental_pdb_count,target_route,target_route_zh,qualified_models,allowed_scope_zh,next_compute_action_zh,target_route_priority,01_STRICT_AB_DISCOVERY_CORE,02_STRICT_C_DISCOVERY_RESERVE,03_LOCAL_ANALOG_BASELINE,04_RECEPTOR_PROTOCOL_REVIEW_AB,05_RECEPTOR_PROTOCOL_REVIEW_C,06_IN_DOMAIN_BELOW_BACKGROUND,07_OUT_OF_DOMAIN_EXPLORATORY,08_KNOWN_CONTROL_CALIBRATION_ONLY,09_TECHNICAL_INCOMPLETE,strict_boltz_abc_pairs,receptor_review_abc_pairs,strict_gnina_abc_pairs,P1_DUAL_STRUCTURE_SUPPORT,P2_BOLTZ_SUPPORT_GNINA_DISAGREES,P3_GNINA_SUPPORT_BOLTZ_DISAGREES,P4_BOLTZ_ONLY_APPLICABLE,P5_GNINA_ONLY_APPLICABLE,physical_union_pairs,urgent_receptor_repair
CHEMBL262,GSK3B,P49841,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,2027,751,32,1965.0,983.0,1270.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,16.0,True,0.6640625,0.6909348051082308,0.8669673695301935,2.0,0.4615079365079365,0.8470588235294118,0.1805781700802696,False,False,True,0.6640625,0.6909348051082308,0.8669673695301935,2.0,0.4648297991071428,0.8441883116883114,0.2780286048053547,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.7265625,0.6477238526891913,0.65625,0.6570559821807553,0.3952384845639741,0.5312278593117409,0.9069188596491228,0.0129935032483758,1.0,0.0330536486142893,True,True,True,True,GATE_B,32.0,16.0,16.0,True,0.7265625,0.6477238526891913,0.65625,0.6570559821807553,0.3952384845639741,0.5272281639928699,0.8961219336219336,0.0104947526236881,1.0,0.0486256871564217,True,True,True,True,16.0,16.0,0.8546913862228394,0.9195627868175508,0.8456957936286926,0.8715133965015411,0.8753060400485992,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,0.33,1q4l,A,,False,293,107,106,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,1,0,0,0,0,71,0,0,0,1,0,0,0,0,0,1,0,1,False
CHEMBL258,LCK,P06239,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,634,420,32,645.0,417.0,587.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,13.0,True,0.64453125,0.7623289773026694,0.9933343744236244,2.0,0.4205441488336224,0.8470944741532975,0.2047939036046001,False,False,True,0.6923076923076923,0.7922114659394239,0.9954868516670344,2.0,0.4624759615384615,0.8934911242603549,0.2557113577284542,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.93359375,0.9244777372824972,0.81640625,0.8011258995633996,0.993279182115038,0.8313223622782446,1.0,0.0004997501249375,2.0,0.0027344818156959,True,True,True,True,GATE_B,26.0,13.0,13.0,True,0.9526627218934912,0.944568465722312,0.8165680473372782,0.8789710289710289,0.9946990362031513,0.843064740689175,1.0,0.0004997501249375,2.0,0.0053434821051012,True,True,True,True,16.0,16.0,0.6498449444770813,0.7062115967273712,0.7410246431827545,0.8291982263326645,0.8738601893186569,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,0.6005,2og8,A,,False,97,46,45,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,0,1,0,0,0,28,0,0,0,1,0,0,0,0,0,1,0,1,False
CHEMBL4073,MMP7,P09237,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,158,84,32,141.0,113.0,155.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,12.0,True,0.5546875,0.6017455892965726,0.613177026293318,1.0,0.3437311292270531,0.7568864889705881,0.4606788319755404,False,False,True,0.5625,0.6380920578053435,0.747648235681636,1.0,0.3123660714285714,0.7963107638888888,0.6190668842975592,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.8984375,0.8840854868815395,0.859375,0.8293917122501682,0.976454262491026,0.7812285539215686,1.0,0.0004997501249375,2.0,0.0027344818156959,True,True,True,True,GATE_B,24.0,12.0,12.0,True,0.8541666666666666,0.8376534957417311,0.8055555555555556,0.7853567728567729,0.949780551612596,0.6640575761554622,0.9860164141414142,0.0014992503748125,2.0,0.0115775445610528,True,True,True,True,16.0,16.0,0.8905813694000244,0.9363115131855012,0.9219776391983032,0.9433577358722688,0.9689505159854888,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,0.8416,2ddy,A,,True,52,16,15,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,1,0,0,0,0,97,0,0,1,1,0,0,0,0,0,1,0,1,False
CHEMBL2973,ROCK2,O75116,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,3240,477,32,3976.0,446.0,593.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,13.0,True,0.6171875,0.666258768643637,0.8390863226207066,2.0,0.4246031746031746,0.8039276960784314,0.2717560965418856,False,False,True,0.6863905325443787,0.7139227169591542,0.8706039204315534,2.0,0.4652529761904762,0.8848484848484848,0.2740142880514806,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.8671875,0.8880092415754179,0.71875,0.7419948348534801,0.9963981070203312,0.7182539682539683,0.9642857142857142,0.0004997501249375,2.0,0.0027344818156959,True,True,True,True,GATE_B,26.0,13.0,13.0,True,0.8698224852071006,0.8967436974789915,0.7988165680473374,0.8040633511787356,0.9984807004264292,0.6981934731934732,0.9702876984126984,0.0004997501249375,2.0,0.0053434821051012,True,True,True,True,16.0,16.0,0.8549090176820755,0.8979881405830383,0.8894280791282654,0.9135491400957108,0.9647488981485368,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,1.6902,4l6q,B,,False,79,21,20,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,1,0,0,0,0,93,0,0,0,1,0,0,0,0,0,1,0,1,False
CHEMBL5568,ROS1,P08922,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,138,137,32,141.0,67.0,201.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,13.0,True,0.5859375,0.6125003468753469,0.6948884747261053,1.0,0.3843137254901961,0.7818102240896355,0.3530950251667458,False,False,True,0.6272189349112427,0.5973439958734076,0.3972835924179965,1.0,0.38125,0.8500517751479288,0.441506698660268,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.8828125,0.909044687067554,0.65234375,0.7666602762890304,0.9966744295575724,0.7421550797064778,0.983813700918964,0.0004997501249375,2.0,0.0027344818156959,True,True,True,True,GATE_B,26.0,13.0,13.0,True,0.863905325443787,0.8925335775335774,0.6272189349112426,0.7483857567553218,0.9944259242571006,0.6731907308377897,0.9939420995670996,0.0014992503748125,2.0,0.0115775445610528,True,True,True,True,16.0,16.0,0.6412121057510376,0.764188289642334,0.7927687764167786,0.8474891781806946,0.8577941536903382,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,0.9517,3zbf,A,,False,9,5,4,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,1,0,0,0,0,145,0,0,1,1,0,0,0,0,0,1,0,1,False
CHEMBL5145,BRAF,P15056,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,2132,603,32,1367.0,436.0,586.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,7.0,True,0.6875,0.648533512394378,0.4855831569919825,1.0,0.4938706140350877,0.8671875,0.1222482776172038,False,False,True,0.5918367346938775,0.5806954949812092,0.1959096966885573,0.0,0.2653061224489796,0.9183673469387754,0.6218710456382006,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.90625,0.9400984077841664,0.8828125,0.9134697869532428,0.9996570137031772,0.7539449585502217,0.996032913165266,0.0004997501249375,2.0,0.0027344818156959,True,True,True,True,GATE_B,14.0,7.0,7.0,True,0.8163265306122449,0.8843537414965985,0.7959183673469388,0.85578231292517,0.9974917633643088,0.5,1.0,0.0264867566216891,2.0,0.0909051647015998,True,True,True,False,16.0,16.0,0.6604893952608109,0.7263239026069641,0.8309684991836548,0.8817038834095001,0.9168587744235992,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,0.34,5hi2,A,,False,242,108,107,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,False
CHEMBL261,CA1,P00915,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,3956,396,32,3769.0,1305.0,1323.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,15.0,True,0.59765625,0.6136930311718087,0.5063520316270922,1.0,0.3921446078431372,0.7936507936507936,0.3157041794255528,False,False,True,0.5822222222222222,0.60715493398887,0.4895858060657513,1.0,0.3665158371040724,0.8100046296296295,0.5295044439387985,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.80078125,0.8465639684389684,0.7109375,0.7407140301293311,0.9946745063640586,0.6083035714285714,0.9334126984126984,0.0019990004997501,2.0,0.0070696359137504,True,True,True,True,GATE_B,30.0,15.0,15.0,True,0.7911111111111111,0.8340510951037265,0.72,0.7395646396755788,0.9924157878023244,0.6017200630252102,0.935218253968254,0.0024987506246876,2.0,0.0165393493729325,True,True,True,True,16.0,16.0,0.904600203037262,0.93672776222229,0.94314044713974,0.9505040198564528,0.956602182984352,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,1.4706,2nn7,A,,True,210,56,55,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,False
CHEMBL3242,CA12,O43570,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,4363,129,32,4249.0,344.0,351.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,15.0,True,0.70703125,0.7227305936317503,0.8497355469640567,2.0,0.5116530539772728,0.8826493316624893,0.0982238334941707,True,True,True,0.7244444444444444,0.7436609613027287,0.8620055230160854,2.0,0.5248758169934641,0.8995781356801091,0.1812637472505499,False,False,LOCAL_STRONG,N1_N2_LOCAL_OR_SCAFFOLD_HOP_ONLY,GATE_A,32.0,16.0,16.0,True,0.75390625,0.7486862737902793,0.58984375,0.6231176451979515,0.8539281395878108,0.5476004464285715,0.9137254901960784,0.0079960019990005,2.0,0.0222965440356744,True,True,True,True,GATE_B,30.0,15.0,15.0,True,0.7822222222222223,0.7997573407931464,0.5955555555555556,0.6290624818016122,0.9608409626221236,0.5892857142857143,0.925023148148148,0.0059970014992503,2.0,0.0320608926306077,True,True,True,True,16.0,16.0,0.9200928658246994,0.9367288947105408,0.9301199615001678,0.9461149126291276,0.9601132184267044,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,1.8329,1jd0,B,,True,341,40,39,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2+GNINA,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,False
CHEMBL205,CA2,P00918,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,5720,1256,32,5514.0,1132.0,1969.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,15.0,True,0.67578125,0.7643025498563515,0.9723324733990938,2.0,0.4582837301587302,0.874493927125506,0.1514754520360295,False,False,True,0.688888888888889,0.7878557300511322,0.9807308054267766,2.0,0.4666515837104072,0.8851674641148326,0.2416849963340665,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.76953125,0.8234636595909774,0.640625,0.7257328991415847,0.9869577494706834,0.5803615196078431,0.9246031746031744,0.0024987506246876,2.0,0.0082345191040843,True,True,True,True,GATE_B,30.0,15.0,15.0,True,0.8,0.8467936529701234,0.6755555555555556,0.755012205143784,0.989667294166418,0.6197450980392157,0.953729889391654,0.0029985007496251,2.0,0.0189450729180864,True,True,True,True,16.0,16.0,0.9831600785255432,0.9925234913825988,0.9542661011219024,0.9621645659208298,0.970553621649742,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,0.7326,3hku,A,,True,3491,1235,1234,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,False
CHEMBL4036,CDK5,Q00535,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,147,351,32,147.0,340.0,462.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,14.0,True,0.671875,0.7288852801576826,0.9352522171777172,2.0,0.4744891640866873,0.8628034547152191,0.1584443980769063,False,False,True,0.653061224489796,0.7431578606578606,0.9625961958954228,2.0,0.4268690958164642,0.8564285714285714,0.3259701000976275,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.875,0.8966775761823551,0.6796875,0.7376230087846936,0.9936695245677378,0.7301400560224091,0.9863920454545454,0.0014992503748125,2.0,0.005720823798627,True,True,True,True,GATE_B,28.0,14.0,14.0,True,0.9336734693877552,0.9380686773543916,0.7244897959183673,0.7525746222951191,0.996560565436398,0.8204166666666667,1.0,0.0004997501249375,2.0,0.0053434821051012,True,True,True,True,16.0,16.0,0.822491466999054,0.8641217947006226,0.8267974853515625,0.8456504046916962,0.878508323431015,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,0.7484,7vdp,A,,False,30,9,8,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,False
CHEMBL4937,CSNK1E,P49674,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,150,365,32,154.0,524.0,652.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,15.0,True,0.48046875,0.523045359712034,0.4425600227625807,1.0,0.2705882352941177,0.6923076923076922,0.7128900011852833,False,False,True,0.4933333333333333,0.5301310319160218,0.4307164442213159,1.0,0.2760180995475113,0.7022503987240828,0.7537968846021372,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.734375,0.8166953051821473,0.625,0.7109118841495092,0.9921098991069576,0.52912109375,0.900049019607843,0.008495752123938,2.0,0.0232430954334153,True,True,True,True,GATE_B,30.0,15.0,15.0,True,0.7155555555555555,0.7995682465682465,0.6088888888888889,0.7021470819740632,0.9883003240105892,0.5231481481481481,0.9017857142857144,0.0234882558720639,2.0,0.0837145529799203,True,True,True,True,16.0,16.0,0.8091121315956116,0.8740523457527161,0.8391402363777161,0.8604471385478973,0.9043883740901948,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,1.2964,4hni,A,,False,5,2,1,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,0,0,0,0,0,136,0,0,1,0,0,0,0,0,0,0,0,0,False
CHEMBL202,DHFR,P00374,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,368,221,32,376.0,208.0,321.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,11.0,True,0.58984375,0.575692446296733,0.4976950906652628,1.0,0.375,0.8039276960784314,0.3484607426340819,False,False,True,0.5206611570247934,0.5198528345657532,0.0651499869615171,0.0,0.2564049586776859,0.7857773109243695,0.7253427092359306,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.73828125,0.7775338694056725,0.6484375,0.69913946007696,0.9716518064473016,0.543622276845961,0.8916693722943724,0.0114942528735632,2.0,0.0294985250737463,True,True,True,True,GATE_B,22.0,11.0,11.0,True,0.8512396694214877,0.8815508021390375,0.743801652892562,0.778236914600551,0.9969922980514646,0.6747916666666666,0.9821619352869352,0.0019990004997501,2.0,0.0138930534732633,True,True,True,True,16.0,16.0,0.9082585275173188,0.9545184373855592,0.968728482723236,0.9764500260353088,0.9820875287055968,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,0.657,3eig,A,,False,277,88,87,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,False
CHEMBL2292,DYRK1A,Q13627,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,1117,544,32,1199.0,563.0,774.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,13.0,True,0.515625,0.6120835604959245,0.8645779250295602,2.0,0.3097882921284456,0.7334210526315785,0.6045910817836433,False,False,True,0.5088757396449703,0.6264428115657705,0.9123460368697668,2.0,0.2666666666666666,0.7443793306796402,0.7253427092359306,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.91015625,0.9265161156245716,0.65625,0.7351022588522589,0.998913810110606,0.7968489583333334,0.9919091847265222,0.0004997501249375,2.0,0.0027344818156959,True,True,True,True,GATE_B,26.0,13.0,13.0,True,0.8875739644970414,0.9026097556223776,0.5798816568047338,0.6847107126283327,0.9972073954632716,0.75,0.9875,0.0004997501249375,2.0,0.0053434821051012,True,True,True,True,16.0,16.0,0.9037070274353028,0.9351559281349182,0.8224727213382721,0.8464840352535248,0.8980471789836884,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,0.8882,4mq1,B,,False,364,91,90,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,False
CHEMBL206,ESR1,P03372,核内/表观遗传蛋白,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,2070,847,32,1999.0,650.0,980.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,7.0,True,0.38671875,0.4787489038316642,0.4943923642843856,1.0,0.1862348178137651,0.5954701426024954,0.911875892538028,False,False,True,0.4897959183673469,0.5895691609977325,0.7715923890568083,2.0,0.1665816326530612,0.825,0.7537968846021372,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,31.0,15.0,16.0,True,0.825,0.7766816931442049,0.7208333333333333,0.6802592264976166,0.8475393346392984,0.651155462184874,0.9625,0.0014992503748125,2.0666666666666664,0.005720823798627,True,True,True,True,GATE_B,14.0,7.0,7.0,True,0.8571428571428571,0.8885281385281385,0.673469387755102,0.7491452991452991,0.9973826999391892,0.6218181818181818,1.0,0.0154922538730634,2.0,0.0606598109396006,True,True,True,True,16.0,16.0,0.9017196893692015,0.9387632012367249,0.912383109331131,0.9323302209377288,0.957518881559372,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,0.4261,3l03,A,,False,953,463,462,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,0,0,1,0,0,116,0,2,0,0,0,0,0,0,0,0,0,0,False
CHEMBL1974,FLT3,P36888,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,2154,451,32,1744.0,966.0,1152.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,13.0,True,0.54296875,0.5714103980206866,0.5428877093199009,1.0,0.3333333333333333,0.7420634920634921,0.4974793401108138,False,False,True,0.5088757396449705,0.5542167009203673,0.5770373081563033,1.0,0.2737824675324675,0.7375148809523809,0.7253427092359306,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.9453125,0.9285143256940857,0.82421875,0.8455063704255514,0.9795666827183288,0.8380566801619433,1.0,0.0004997501249375,2.0,0.0027344818156959,True,True,True,True,GATE_B,26.0,13.0,13.0,True,0.923076923076923,0.8961358086358084,0.8224852071005917,0.8506782106782107,0.9465824729294589,0.7738095238095238,1.0,0.0004997501249375,2.0,0.0053434821051012,True,True,True,True,16.0,16.0,0.7603991627693176,0.8255769312381744,0.8158027827739716,0.8506527096033096,0.8841989547014236,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,FROZEN_PASS,PASS,1.7779,6jqr,A,,False,18,7,6,E2_SINGLE_MODEL_REMOTE_QUALIFIED,单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,重复取得资格的模型；仅在另一模型也适用时分析分歧,2,0,0,0,0,0,58,0,0,1,0,0,0,0,0,0,0,0,0,False
