drug_chembl_id,candidate_anchor_gene,drug_chembl_id_originals,generic_name,candidate_anchor_name,first_approval_year,directions,review_ids,strict895_row_count,pair_priority_class,max_candidate_total_score,max_non_table_evidence_count,any_direct_known_label,any_known_drug_target_pair,fda_text_known_target_match,automated_novel_target_candidate,literature_window,post_approval_window_start,lit_ok,pair_pubmed_count_2000_2026,pair_pubmed_pmids_2000_2026,pair_pubmed_url_2000_2026,post_approval_pair_pubmed_count,post_approval_pair_pubmed_pmids,post_approval_pair_pubmed_url,literature_class,counts_as_reported_old_drug_new_target_signal,in_previous_12696_literature_audit,strict895_literature_status
CHEMBL206253,SCN5A,CHEMBL206253,Netupitant,Sodium channel protein type 5 subunit alpha,2014.0,cardiovascular,strict895_0025,1,strict895,102.561,5,False,False,False,True,2000/01/01..2026/06/24,2014/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Netupitant%22%5BTitle%2FAbstract%5D%29+AND+%28%22SCN5A%22%5BTitle%2FAbstract%5D+OR+%22Sodium+channel+protein+type+5+subunit+alpha%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Netupitant%22%5BTitle%2FAbstract%5D%29+AND+%28%22SCN5A%22%5BTitle%2FAbstract%5D+OR+%22Sodium+channel+protein+type+5+subunit+alpha%22%5BTitle%2FAbstract%5D%29+AND+%28%222014%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL266340,EZH2,CHEMBL266340,Obeticholic Acid,Histone-lysine N-methyltransferase EZH2,2016.0,oncology,strict895_0026,1,strict895,102.547,5,False,False,False,True,2000/01/01..2026/06/24,2016/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Obeticholic+Acid%22%5BTitle%2FAbstract%5D%29+AND+%28%22EZH2%22%5BTitle%2FAbstract%5D+OR+%22Histone-lysine+N-methyltransferase+EZH2%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Obeticholic+Acid%22%5BTitle%2FAbstract%5D%29+AND+%28%22EZH2%22%5BTitle%2FAbstract%5D+OR+%22Histone-lysine+N-methyltransferase+EZH2%22%5BTitle%2FAbstract%5D%29+AND+%28%222016%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL266340,BRAF,CHEMBL266340,Obeticholic Acid,Serine/threonine-protein kinase B-raf,2016.0,cardiovascular,strict895_0027,1,strict895,102.411,5,False,False,False,True,2000/01/01..2026/06/24,2016/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Obeticholic+Acid%22%5BTitle%2FAbstract%5D%29+AND+%28%22BRAF%22%5BTitle%2FAbstract%5D+OR+%22Serine%2Fthreonine-protein+kinase+B-raf%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Obeticholic+Acid%22%5BTitle%2FAbstract%5D%29+AND+%28%22BRAF%22%5BTitle%2FAbstract%5D+OR+%22Serine%2Fthreonine-protein+kinase+B-raf%22%5BTitle%2FAbstract%5D%29+AND+%28%222016%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL2364608,DNMT3A,CHEMBL2364608;CHEMBL2364608__DORAVIRINE,Doravirine And Islatravir,DNA (cytosine-5)-methyltransferase 3A,2018.0,oncology,strict895_0028;strict895_0029,2,strict895,102.408,5,False,False,False,True,2000/01/01..2026/06/24,2018/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Doravirine+And+Islatravir%22%5BTitle%2FAbstract%5D%29+AND+%28%22DNMT3A%22%5BTitle%2FAbstract%5D+OR+%22DNA+%28cytosine-5%29-methyltransferase+3A%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Doravirine+And+Islatravir%22%5BTitle%2FAbstract%5D%29+AND+%28%22DNMT3A%22%5BTitle%2FAbstract%5D+OR+%22DNA+%28cytosine-5%29-methyltransferase+3A%22%5BTitle%2FAbstract%5D%29+AND+%28%222018%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL2103846,BRAF,CHEMBL2103846,Ulipristal Acetate,Serine/threonine-protein kinase B-raf,2010.0,cardiovascular,strict895_0030,1,strict895,102.393,5,False,False,False,True,2000/01/01..2026/06/24,2010/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Ulipristal+Acetate%22%5BTitle%2FAbstract%5D+OR+%22Ulipristal%22%5BTitle%2FAbstract%5D%29+AND+%28%22BRAF%22%5BTitle%2FAbstract%5D+OR+%22Serine%2Fthreonine-protein+kinase+B-raf%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Ulipristal+Acetate%22%5BTitle%2FAbstract%5D+OR+%22Ulipristal%22%5BTitle%2FAbstract%5D%29+AND+%28%22BRAF%22%5BTitle%2FAbstract%5D+OR+%22Serine%2Fthreonine-protein+kinase+B-raf%22%5BTitle%2FAbstract%5D%29+AND+%28%222010%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL2106309,NR3C1,CHEMBL2106309,Hydrocortisone,Glucocorticoid receptor,2020.0,musculoskeletal,strict895_0031,1,strict895,102.384,5,True,False,True,False,2000/01/01..2026/06/24,2020/01/01,True,177,42235188;42022485;41550139,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Hydrocortisone%22%5BTitle%2FAbstract%5D%29+AND+%28%22NR3C1%22%5BTitle%2FAbstract%5D+OR+%22glucocorticoid+receptor%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,49,42235188;42022485;41550139,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Hydrocortisone%22%5BTitle%2FAbstract%5D%29+AND+%28%22NR3C1%22%5BTitle%2FAbstract%5D+OR+%22glucocorticoid+receptor%22%5BTitle%2FAbstract%5D%29+AND+%28%222020%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,known_pharmacology_or_control_not_new,False,True,known_pharmacology_or_control_not_new
CHEMBL206253,PTPN11,CHEMBL206253,Netupitant,Tyrosine-protein phosphatase non-receptor type 11,2014.0,cardiovascular,strict895_0032,1,strict895,102.38,5,False,False,False,True,2000/01/01..2026/06/24,2014/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Netupitant%22%5BTitle%2FAbstract%5D%29+AND+%28%22PTPN11%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+phosphatase+non-receptor+type+11%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Netupitant%22%5BTitle%2FAbstract%5D%29+AND+%28%22PTPN11%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+phosphatase+non-receptor+type+11%22%5BTitle%2FAbstract%5D%29+AND+%28%222014%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL206253,ACVRL1,CHEMBL206253,Netupitant,Activin receptor type-1-like,2014.0,cardiovascular,strict895_0033,1,strict895,102.301,5,False,False,False,True,2000/01/01..2026/06/24,2014/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Netupitant%22%5BTitle%2FAbstract%5D%29+AND+%28%22ACVRL1%22%5BTitle%2FAbstract%5D+OR+%22Activin+receptor+type-1-like%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Netupitant%22%5BTitle%2FAbstract%5D%29+AND+%28%22ACVRL1%22%5BTitle%2FAbstract%5D+OR+%22Activin+receptor+type-1-like%22%5BTitle%2FAbstract%5D%29+AND+%28%222014%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL2364608,PPARG,CHEMBL2364608;CHEMBL2364608__DORAVIRINE,Doravirine,Peroxisome proliferator-activated receptor gamma,2018.0,oncology,strict895_0034;strict895_0035,2,strict895,102.29,5,False,False,False,True,2000/01/01..2026/06/24,2018/01/01,True,1,41024513,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Doravirine%22%5BTitle%2FAbstract%5D%29+AND+%28%22PPARG%22%5BTitle%2FAbstract%5D+OR+%22Peroxisome+proliferator-activated+receptor+gamma%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,1,41024513,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Doravirine%22%5BTitle%2FAbstract%5D%29+AND+%28%22PPARG%22%5BTitle%2FAbstract%5D+OR+%22Peroxisome+proliferator-activated+receptor+gamma%22%5BTitle%2FAbstract%5D%29+AND+%28%222018%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_sparse_signal,True,False,reported_post_approval_old_drug_new_target
CHEMBL1096882,SCN5A,CHEMBL1096882,Fludarabine Phosphate,Sodium channel protein type 5 subunit alpha,2007.0,cardiovascular,strict895_0036,1,strict895,102.197,5,False,False,False,True,2000/01/01..2026/06/24,2007/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Fludarabine+Phosphate%22%5BTitle%2FAbstract%5D+OR+%22Fludarabine%22%5BTitle%2FAbstract%5D%29+AND+%28%22SCN5A%22%5BTitle%2FAbstract%5D+OR+%22Sodium+channel+protein+type+5+subunit+alpha%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Fludarabine+Phosphate%22%5BTitle%2FAbstract%5D+OR+%22Fludarabine%22%5BTitle%2FAbstract%5D%29+AND+%28%22SCN5A%22%5BTitle%2FAbstract%5D+OR+%22Sodium+channel+protein+type+5+subunit+alpha%22%5BTitle%2FAbstract%5D%29+AND+%28%222007%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL206253,TGFBR1,CHEMBL206253,Netupitant,TGF-beta receptor type-1,2014.0,cardiovascular,strict895_0037,1,strict895,102.171,5,False,False,False,True,2000/01/01..2026/06/24,2014/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Netupitant%22%5BTitle%2FAbstract%5D%29+AND+%28%22TGFBR1%22%5BTitle%2FAbstract%5D+OR+%22TGF-beta+receptor+type-1%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Netupitant%22%5BTitle%2FAbstract%5D%29+AND+%28%22TGFBR1%22%5BTitle%2FAbstract%5D+OR+%22TGF-beta+receptor+type-1%22%5BTitle%2FAbstract%5D%29+AND+%28%222014%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL206253,MAP2K2,CHEMBL206253,Netupitant,Dual specificity mitogen-activated protein kinase kinase 2,2014.0,cardiovascular,strict895_0038,1,strict895,102.15,5,False,False,False,True,2000/01/01..2026/06/24,2014/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Netupitant%22%5BTitle%2FAbstract%5D%29+AND+%28%22MAP2K2%22%5BTitle%2FAbstract%5D+OR+%22Dual+specificity+mitogen-activated+protein+kinase+kinase+2%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Netupitant%22%5BTitle%2FAbstract%5D%29+AND+%28%22MAP2K2%22%5BTitle%2FAbstract%5D+OR+%22Dual+specificity+mitogen-activated+protein+kinase+kinase+2%22%5BTitle%2FAbstract%5D%29+AND+%28%222014%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL2364608,RAF1,CHEMBL2364608;CHEMBL2364608__DORAVIRINE,Doravirine,RAF proto-oncogene serine/threonine-protein kinase,2018.0,oncology,strict895_0039;strict895_0040,2,strict895,102.143,5,False,False,False,True,2000/01/01..2026/06/24,2018/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Doravirine%22%5BTitle%2FAbstract%5D%29+AND+%28%22RAF1%22%5BTitle%2FAbstract%5D+OR+%22RAF+proto-oncogene+serine%2Fthreonine-protein+kinase%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Doravirine%22%5BTitle%2FAbstract%5D%29+AND+%28%22RAF1%22%5BTitle%2FAbstract%5D+OR+%22RAF+proto-oncogene+serine%2Fthreonine-protein+kinase%22%5BTitle%2FAbstract%5D%29+AND+%28%222018%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL1628504,LYN,CHEMBL1628504,Rilpivirine Hydrochloride,Tyrosine-protein kinase Lyn,2011.0,oncology,strict895_0041,1,strict895,102.131,5,False,False,False,True,2000/01/01..2026/06/24,2011/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Rilpivirine+Hydrochloride%22%5BTitle%2FAbstract%5D+OR+%22Rilpivirine%22%5BTitle%2FAbstract%5D%29+AND+%28%22LYN%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+Lyn%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Rilpivirine+Hydrochloride%22%5BTitle%2FAbstract%5D+OR+%22Rilpivirine%22%5BTitle%2FAbstract%5D%29+AND+%28%22LYN%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+Lyn%22%5BTitle%2FAbstract%5D%29+AND+%28%222011%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,True,unreported_in_pubmed_pair_audit
CHEMBL206253,MAP2K1,CHEMBL206253,Netupitant,Dual specificity mitogen-activated protein kinase kinase 1,2014.0,cardiovascular,strict895_0042,1,strict895,102.102,5,False,False,False,True,2000/01/01..2026/06/24,2014/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Netupitant%22%5BTitle%2FAbstract%5D%29+AND+%28%22MAP2K1%22%5BTitle%2FAbstract%5D+OR+%22Dual+specificity+mitogen-activated+protein+kinase+kinase+1%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Netupitant%22%5BTitle%2FAbstract%5D%29+AND+%28%22MAP2K1%22%5BTitle%2FAbstract%5D+OR+%22Dual+specificity+mitogen-activated+protein+kinase+kinase+1%22%5BTitle%2FAbstract%5D%29+AND+%28%222014%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL1628504,JAK1,CHEMBL1628504,Rilpivirine Hydrochloride,Tyrosine-protein kinase JAK1,2011.0,oncology,strict895_0043,1,strict895,102.075,5,False,False,False,True,2000/01/01..2026/06/24,2011/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Rilpivirine+Hydrochloride%22%5BTitle%2FAbstract%5D+OR+%22Rilpivirine%22%5BTitle%2FAbstract%5D%29+AND+%28%22JAK1%22%5BTitle%2FAbstract%5D+OR+%22Janus+kinase+1%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+JAK1%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Rilpivirine+Hydrochloride%22%5BTitle%2FAbstract%5D+OR+%22Rilpivirine%22%5BTitle%2FAbstract%5D%29+AND+%28%22JAK1%22%5BTitle%2FAbstract%5D+OR+%22Janus+kinase+1%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+JAK1%22%5BTitle%2FAbstract%5D%29+AND+%28%222011%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL206253,FLT4,CHEMBL206253,Netupitant,Vascular endothelial growth factor receptor 3,2014.0,cardiovascular,strict895_0044,1,strict895,101.994,5,False,False,False,True,2000/01/01..2026/06/24,2014/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Netupitant%22%5BTitle%2FAbstract%5D%29+AND+%28%22FLT4%22%5BTitle%2FAbstract%5D+OR+%22Vascular+endothelial+growth+factor+receptor+3%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Netupitant%22%5BTitle%2FAbstract%5D%29+AND+%28%22FLT4%22%5BTitle%2FAbstract%5D+OR+%22Vascular+endothelial+growth+factor+receptor+3%22%5BTitle%2FAbstract%5D%29+AND+%28%222014%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL1628504,AKT1,CHEMBL1628504,Rilpivirine Hydrochloride,RAC-alpha serine/threonine-protein kinase,2011.0,oncology,strict895_0045,1,strict895,101.87,5,False,False,False,True,2000/01/01..2026/06/24,2011/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Rilpivirine+Hydrochloride%22%5BTitle%2FAbstract%5D+OR+%22Rilpivirine%22%5BTitle%2FAbstract%5D%29+AND+%28%22AKT1%22%5BTitle%2FAbstract%5D+OR+%22RAC-alpha+serine%2Fthreonine-protein+kinase%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Rilpivirine+Hydrochloride%22%5BTitle%2FAbstract%5D+OR+%22Rilpivirine%22%5BTitle%2FAbstract%5D%29+AND+%28%22AKT1%22%5BTitle%2FAbstract%5D+OR+%22RAC-alpha+serine%2Fthreonine-protein+kinase%22%5BTitle%2FAbstract%5D%29+AND+%28%222011%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL1628504,EPAS1,CHEMBL1628504,Rilpivirine Hydrochloride,Endothelial PAS domain-containing protein 1,2011.0,oncology,strict895_0046,1,strict895,101.829,5,False,False,False,True,2000/01/01..2026/06/24,2011/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Rilpivirine+Hydrochloride%22%5BTitle%2FAbstract%5D+OR+%22Rilpivirine%22%5BTitle%2FAbstract%5D%29+AND+%28%22EPAS1%22%5BTitle%2FAbstract%5D+OR+%22Endothelial+PAS+domain-containing+protein+1%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Rilpivirine+Hydrochloride%22%5BTitle%2FAbstract%5D+OR+%22Rilpivirine%22%5BTitle%2FAbstract%5D%29+AND+%28%22EPAS1%22%5BTitle%2FAbstract%5D+OR+%22Endothelial+PAS+domain-containing+protein+1%22%5BTitle%2FAbstract%5D%29+AND+%28%222011%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,True,unreported_in_pubmed_pair_audit
CHEMBL308954,FYN,CHEMBL308954,Etravirine,Tyrosine-protein kinase Fyn,2008.0,oncology,strict895_0047,1,strict895,101.821,5,False,False,False,True,2000/01/01..2026/06/24,2008/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Etravirine%22%5BTitle%2FAbstract%5D%29+AND+%28%22FYN%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+Fyn%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Etravirine%22%5BTitle%2FAbstract%5D%29+AND+%28%22FYN%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+Fyn%22%5BTitle%2FAbstract%5D%29+AND+%28%222008%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
