target_chembl_id,control_chembl_id,control_name,control_inchikey,fda_identity_tier,exact_fda_structure_match,fda_applications,fda_urls,endpoint,numeric_median_nM,positive_rows,weak_rows,affinity_conflict,representative_value_nM,representative_relation,assay_url,assay_description,doi,pubmed_id,status,endpoint_order
CHEMBL1936,CHEMBL576982,QUIZARTINIB,CVWXJKQAOSCOAB-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA216993,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216993,Kd,4.699999999999999,4,0,False,4.8,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4031448,Binding affinity to KIT (unknown origin) by KinomeSCan assay,10.1021/acs.jmedchem.7b00840,28956923.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL1862,CHEMBL1421,DASATINIB ANHYDROUS,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA021986; NDA022072; NDA216099,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021986; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022072; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216099,Kd,4.8385,2,0,False,4.677,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5650815,Binding affinity to human ABL1 incubated for 45 mins by Kinobead based pull down assay,10.1002/cmdc.201800398,29928781.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL1862,CHEMBL255863,NILOTINIB,HHZIURLSWUIHRB-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA022068; NDA217379; NDA218922; NDA219293,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022068; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=217379; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=218922,Kd,4.9,3,0,False,3.6,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL2319227,Binding affinity to human ABL1,10.1016/j.bmcl.2012.11.111,23273517.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL2007,CHEMBL477772,PAZOPANIB,CUIHSIWYWATEQL-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA022465,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022465,Kd,4.9,1,0,False,4.9,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL1062783,Binding constant for PDGFRA kinase domain,10.1038/nbt1358,18183025.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL2971,CHEMBL221959,TOFACITINIB,UJLAWZDWDVHWOW-YPMHNXCESA-N,项目FDA注册表完整InChIKey匹配,True,NDA203214; NDA208246; NDA213082,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203214; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208246; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=213082,Kd,5.0,1,0,False,5.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL1063801,Binding constant for JAK2(Kin.Dom.2/JH1 - catalytic) kinase domain,10.1038/nbt1358,18183025.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL284,CHEMBL237500,LINAGLIPTIN,LTXREWYXXSTFRX-QGZVFWFLSA-N,项目FDA注册表完整InChIKey匹配,True,NDA201280; NDA201281; NDA206073; NDA208026; NDA212614,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201280; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201281; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206073,Kd,5.3,1,0,False,5.3,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4432075,Binding affinity to human recombinant DPP4 (39 to 766 residues) at 5 uM by isothermal titration calorimetry,10.1021/acs.jmedchem.6b00475,27438064.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL4247,CHEMBL4298138,REPOTRECTINIB,FIKPXCOQUIZNHB-WDEREUQCSA-N,项目FDA注册表完整InChIKey匹配,True,NDA218213,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=218213,Kd,5.7,2,0,False,5.7,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5733376,"Kinase Binding Assays: Kinase binding assays were performed at DiscoveRx using the general KINOMEscan Kd Protocol (Fabian, M. A. et al., A small molecule-kinase interaction map for clinical kinase inhibitors, Nat. Biotechnol. 2005, 23(3):329-36). For most assays, kinase-tagged T7 phage strains were prepared in an E. coli host derived from the BL21 strain. E. coli were grown to log-phase and infected with T7 phage and incubated with shaking at 32° C. until lysis. The lysates were centrifuged and filtered to remove cell debris. The remaining kinases were produced in HEK-293 cells and subsequently tagged with DNA for qPCR detection. Streptavidin-coated magnetic beads were treated with biotinylated small molecule ligands for 30 minutes at room temperature to generate affinity resins for kinase assays. The liganded beads were blocked with excess biotin and washed with blocking buffer (SeaBlock (Pierce), 1% BSA, 0.05% Tween 20, 1 mM DTT) to remove unbound ligand and to reduce nonspecific binding. Binding reactions were assembled by combining kinases, liganded affinity beads, and test compounds in 1× binding buffer (20% SeaBlock, 0.17×PBS, 0.05% Tween 20, 6 mM DTT). All reactions were performed in polystyrene 96-well plates in a final volume of 0.135 mL. The assay plates were incubated at room temperature with shaking for 1 hour and the affinity beads were washed with wash buffer (1×PBS, 0.05% Tween 20). The beads were then re-suspended in elution buffer (1×PBS, 0.05% Tween 20, 0.5 μM non-biotinylated affinity ligand) and incubated at room temperature with shaking for 30 minutes. The kinase concentration in the eluates was measured by qPCR. Results for compounds tested in this assay are presented in Table 2. With this method, Example 20 also had a binding affinity with PLK4 kinase (Kd 2.9 nM).",,,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL1824,CHEMBL554,LAPATINIB,BCFGMOOMADDAQU-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA022059,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022059,Kd,7.0,4,0,False,11.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL860920,Average Binding Constant for ERBB2; NA=Not Active at 10 uM,10.1038/nbt1068,15711537.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL1974,CHEMBL1171837,PONATINIB,PHXJVRSECIGDHY-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA203469,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203469,Kd,7.0,1,0,False,7.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3991719,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.",10.1126/science.aan4368,29191878.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL5145,CHEMBL3264002,AVUTOMETINIB,LMMJFBMMJUMSJS-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA219616,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=219616,Kd,7.0,1,0,False,7.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3991637,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.",10.1126/science.aan4368,29191878.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL1862,CHEMBL941,IMATINIB,KTUFNOKKBVMGRW-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA219097,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=219097,Kd,7.1,4,0,False,2.2,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL859868,Average Binding Constant for ABL1; NA=Not Active at 10 uM,10.1038/nbt1068,15711537.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL258,CHEMBL1421,DASATINIB ANHYDROUS,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA021986; NDA022072; NDA216099,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021986; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022072; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216099,Kd,7.2065,2,0,False,7.413,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5651685,Binding affinity to human LCK incubated for 45 mins by Kinobead based pull down assay,10.1002/cmdc.201800398,29928781.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL2971,CHEMBL2035187,PACRITINIB,HWXVIOGONBBTBY-ONEGZZNKSA-N,项目FDA注册表完整InChIKey匹配,True,NDA208712,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208712,Kd,7.75,2,0,False,6.6,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5503690,Binding affinity to recombinant human JAK2 kinase domain by fluorescence polarization assay,10.1021/acs.jmedchem.4c00197,38843875.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL1844,CHEMBL477772,PAZOPANIB,CUIHSIWYWATEQL-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA022465,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022465,Kd,7.9,1,0,False,7.9,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL1063702,Binding constant for CSF1R kinase domain,10.1038/nbt1358,18183025.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL220,CHEMBL502,DONEPEZIL,ADEBPBSSDYVVLD-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA022568; NDA206439,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022568; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206439,Kd,8.0,1,0,False,8.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4815506,Binding affinity to CM5 sensor chip immobilized recombinant human AChE assessed as dissociation constant at 298.15 K by surface plasmon resonance assay,10.1021/acs.jmedchem.0c01863,33570950.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL2041,CHEMBL1289601,LENVATINIB,WOSKHXYHFSIKNG-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA206947,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206947,Kd,9.0,1,0,False,9.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3991867,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.",10.1126/science.aan4368,29191878.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL4895,CHEMBL535,SUNITINIB,WINHZLLDWRZWRT-ATVHPVEESA-N,项目FDA注册表完整InChIKey匹配,True,NDA021938; NDA021968,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021938; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021968,Kd,9.0,1,0,False,9.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL1060237,Binding constant for AXL kinase domain,10.1038/nbt1358,18183025.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL2189110,CHEMBL3414621,TAZEMETOSTAT,NSQSAUGJQHDYNO-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA213400,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=213400,Kd,9.131,1,0,False,9.131,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5518866,Binding affinity to EZH2 (unknown origin) in PRC2 complex assessed as dissociation constant,10.1016/j.ejmech.2023.116054,38134746.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL1862,CHEMBL288441,BOSUTINIB,UBPYILGKFZZVDX-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA203341; NDA217729,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203341; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=217729,Kd,9.55,2,0,False,0.1,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3801100,Inhibition of ABL (unknown origin),10.1039/C5MD00462D,,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL2041,CHEMBL576982,QUIZARTINIB,CVWXJKQAOSCOAB-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA216993,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216993,Kd,9.9,5,0,False,172.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3991867,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.",10.1126/science.aan4368,29191878.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL2971,CHEMBL4435170,DEUCRAVACITINIB,BZZKEPGENYLQSC-FIBGUPNXSA-N,项目FDA注册表完整InChIKey匹配,True,NDA214958,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=214958,Kd,10.0,1,0,False,10.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5364802,Binding affinity to JAK2 JH2 (unknown origin) assessed as dissociation constant,10.1021/acs.jmedchem.3c00926,37578217.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL262,CHEMBL3301610,ABEMACICLIB,UZWDCWONPYILKI-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA208716; NDA208855,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208716; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208855,Kd,10.336500000000001,2,0,False,13.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3991727,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.",10.1126/science.aan4368,29191878.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL1974,CHEMBL608533,MIDOSTAURIN,BMGQWWVMWDBQGC-IIFHNQTCSA-N,项目FDA注册表完整InChIKey匹配,True,NDA207997,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207997,Kd,11.0,5,0,False,11.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL1061898,Binding constant for FLT3 kinase domain,10.1038/nbt1358,18183025.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL2007,CHEMBL576982,QUIZARTINIB,CVWXJKQAOSCOAB-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA216993,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216993,Kd,11.0,4,0,False,11.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4031445,Binding affinity to PDGFRalpha (unknown origin) by KinomeSCan assay,10.1021/acs.jmedchem.7b00840,28956923.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL2008,CHEMBL38,TRETINOIN,SHGAZHPCJJPHSC-YCNIQYBTSA-N,项目FDA注册表完整InChIKey匹配,True,NDA022070; NDA050802; NDA050803; NDA209353; NDA214902,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022070; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050802; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050803,Kd,11.0,3,0,False,11.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL807724,Binding affinity towards retinoic acid receptor beta was determined using [3H]ATRA (5 nM) as radioligand,10.1016/s0960-894x(01)00058-0,11277515.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL2041,CHEMBL1289494,TIVOZANIB,SPMVMDHWKHCIDT-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA212904,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=212904,Kd,12.0,1,0,False,12.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3991867,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.",10.1126/science.aan4368,29191878.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL2148,CHEMBL608533,MIDOSTAURIN,BMGQWWVMWDBQGC-IIFHNQTCSA-N,项目FDA注册表完整InChIKey匹配,True,NDA207997,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207997,Kd,12.0,1,0,False,12.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL1051335,Binding constant for JAK3(Kin.Dom.2/JH1 - catalytic) kinase domain,10.1038/nbt1358,18183025.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL284,CHEMBL1422,SITAGLIPTIN,MFFMDFFZMYYVKS-SECBINFHSA-N,项目FDA注册表完整InChIKey匹配,True,NDA021995; NDA022044; NDA202270; NDA209805; NDA211566; NDA216743; NDA216778; NDA219122,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021995; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022044; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202270,Kd,12.7,4,0,False,12.7,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3862758,Binding affinity to DPP4 (unknown origin) assessed as dissociation constant by SPR assay,10.1021/acs.jmedchem.6b00505,27396490.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL1974,CHEMBL1336,SORAFENIB,MLDQJTXFUGDVEO-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA021923,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021923,Kd,13.0,4,0,False,20.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL860797,Average Binding Constant for FLT3; NA=Not Active at 10 uM,10.1038/nbt1068,15711537.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL2850,CHEMBL3301610,ABEMACICLIB,UZWDCWONPYILKI-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA208716; NDA208855,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208716; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208855,Kd,13.0,1,0,False,13.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3991726,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.",10.1126/science.aan4368,29191878.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL1844,CHEMBL576982,QUIZARTINIB,CVWXJKQAOSCOAB-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA216993,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216993,Kd,13.5,4,0,False,12.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4031449,Binding affinity to CSF1R (unknown origin) by KinomeSCan assay,10.1021/acs.jmedchem.7b00840,28956923.0,直接亲和候选，构建与SPR适用性待确认,0
CHEMBL1868,CHEMBL477772,PAZOPANIB,CUIHSIWYWATEQL-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA022465,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022465,Kd,14.0,1,0,False,14.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL1061174,Binding constant for FLT1 kinase domain,10.1038/nbt1358,18183025.0,直接亲和候选，构建与SPR适用性待确认,0
