target_chembl_id,gene_symbol,uniprot_accession,target_class_l1,ot_project_assay_family,is_gpcr,chembl_kinase,ot_sm_structure_with_ligand,ot_sm_high_quality_pocket,ot_sm_med_quality_pocket,af_exact_sequence_model,p2rank_status,p2rank_tier,p2rank_top_score,p2rank_top_probability,pocket_residue_count,pocket_mean_plddt,known_unique_pocket_count,known_k1_pocket_count,known_k1_k2_pocket_count,known_drug_mapped,known_biolip2,known_biolip2_affinity,known_scpdb,known_klifs,known_gpcrdb,p2rank_top1_any_known_residue_match,p2rank_top1_any_known_center_match_4a,p2rank_top1_any_known_center_match_8a,p2rank_top1_any_known_combined_match_8a,p2rank_top1_best_known_recall,p2rank_top1_best_jaccard,p2rank_top1_minimum_center_distance,p2rank_top3_any_known_residue_match,p2rank_top3_any_known_center_match_4a,p2rank_top3_any_known_center_match_8a,p2rank_top3_any_known_combined_match_8a,p2rank_top3_best_known_recall,p2rank_top3_best_jaccard,p2rank_top3_minimum_center_distance,p2rank_all_any_known_residue_match,p2rank_all_any_known_center_match_4a,p2rank_all_any_known_center_match_8a,p2rank_all_any_known_combined_match_8a,p2rank_all_best_known_recall,p2rank_all_best_jaccard,p2rank_all_minimum_center_distance,p2rank_top1_any_k1_combined_match_8a,p2rank_top3_any_k1_combined_match_8a,p2rank_all_any_k1_combined_match_8a,p2rank_top1_any_k1_k2_combined_match_8a,p2rank_top3_any_k1_k2_combined_match_8a,p2rank_all_any_k1_k2_combined_match_8a,pdbe_raw_ligand_instance_count,pdbe_raw_unique_pdb_count,representative_known_pocket_id,representative_known_pocket_grade,representative_known_pocket_sources,representative_pdb_id,representative_chain_id,representative_ligand_id,representative_known_pocket_residues,representative_known_pocket_residue_count,pocket_decision_tier,primary_pocket_policy
CHEMBL4917,C3,P01024,Secreted protein,excluded_or_review,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,17.9,0.739,28,73.25464285714285,27,0,1,False,True,False,False,False,False,False,False,False,False,0.0,0.0,34.02793511628359,True,False,False,True,0.3333333333333333,0.0833333333333333,11.825042956053055,True,True,True,True,1.0,0.4166666666666667,3.2765938347627914,False,False,False,False,False,False,256,57,KP:P01024:4d14c3fdc689,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,5fob,A,FUC,43;83;84;85;503;504,6.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL2364163,C5,P01031,Secreted protein,excluded_or_review,False,False,True,False,True,True,completed,A_HIGH_CONFIDENCE,24.75,0.858,38,80.04105263157895,21,0,3,False,True,False,False,False,False,True,False,False,True,0.5,0.05,18.06920683303504,True,True,True,True,1.0,0.1578947368421052,2.508752516911765,True,True,True,True,1.0,0.4545454545454545,2.508752516911765,False,False,False,False,True,True,78,26,KP:P01031:9fc6280bc766,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,8ayh,A,H1H,683;686;700;703;704;705;734;735;739;744;747;748;750;751;754,15.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3286077,CCL11,P51671,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P2_无实验口袋_P2Rank低置信或无口袋,暂不作为标准结构筛选靶点
CHEMBL1649052,CCL2,P13500,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,1,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,3,2,KP:P13500:07cbd0e8b53e,K4_FUNCTIONAL_OR_FRAGMENT_SITE,PDBE,1dok,A,SO4,29;39;40;41,4.0,E4_功能配体或片段口袋待复核,区分辅因子/底物/片段；不可直接视为药物口袋
CHEMBL3712901,CCN2,P29279,Adhesion;Secreted protein,excluded_or_review,False,False,False,False,False,True,completed,C_WEAK_REVIEW,3.16,0.086,8,65.2075,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P2_无实验口袋_P2Rank低置信或无口袋,暂不作为标准结构筛选靶点
CHEMBL3390821,CD19,P15391,Surface antigen,excluded_or_review,False,False,False,False,False,True,completed,B_MODERATE_CONFIDENCE,10.26,0.475,16,74.613125,1,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,21.362954956055223,False,False,False,False,0.0,0.0,11.486242550160217,False,False,False,False,0.0,0.0,11.486242550160217,False,False,False,False,False,False,1,1,KP:P15391:929ea4a9a340,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,6al5,A,NAG,86;124;125,3.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL2040,CD2,P06729,Surface antigen,excluded_or_review,False,False,False,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,2,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,4,2,KP:P06729:007d4a4db36e,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,1hnf,A,NAG,44;87;89;128;141;150,6.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL3713333,CD27,P26842,Surface antigen,excluded_or_review,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,1.59,0.02,8,98.47375,1,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,19.95401603498515,False,False,False,False,0.0,0.0,19.95401603498515,False,False,False,False,0.0,0.0,19.95401603498515,False,False,False,False,False,False,5,5,KP:P26842:33978c58be6f,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,7kx0,D,NAG,93;95;115,3.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL3712879,CD276,Q5ZPR3,Surface antigen,excluded_or_review,False,False,False,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,7,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,13,1,KP:Q5ZPR3:0f11f076ba04,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,9lme,A,NAG,47;49;50;96;99;106;189;209;211,9.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL1842,CD33,P20138,Surface antigen,excluded_or_review,False,False,True,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,23,0,4,False,True,True,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,36,7,KP:P20138:042fd497bd44,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,7aw6,A,FVP,21;46;48;50;117;119;127;128;130,9.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL2754,CD4,P01730,Surface antigen,excluded_or_review,False,False,True,False,False,True,completed,D_LOW_CONFIDENCE,1.5,0.018,11,93.8181818181818,3,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,29.41813142560969,False,False,False,False,0.0,0.0,17.094632745916993,False,False,False,False,0.0,0.0,17.094632745916993,False,False,False,False,False,False,15,11,KP:P01730:af60eaa3e34b,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,7t0r,D,NAG,325;359;361,3.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL3580491,CD40LG,P29965,Secreted protein,excluded_or_review,False,False,True,True,False,True,completed,D_LOW_CONFIDENCE,1.09,0.007,6,97.19833333333334,11,0,2,False,True,True,False,False,False,True,False,False,True,0.4,0.2222222222222222,10.391001062939027,True,False,False,True,0.4,0.2222222222222222,10.391001062939027,True,False,False,True,0.4,0.2222222222222222,10.391001062939027,False,False,False,True,True,True,28,6,KP:P29965:9cda7d37072d,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,3lkj,C,LKJ,168;170;172;173;174;224;225;228;230;259;261,11.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3232692,CD44,P16070,Surface antigen,excluded_or_review,False,False,False,False,False,True,completed,B_MODERATE_CONFIDENCE,5.96,0.242,17,79.84705882352942,7,0,0,False,False,False,False,False,False,True,False,True,True,0.6666666666666666,0.1111111111111111,5.040577184101924,True,False,True,True,0.6666666666666666,0.3,5.040577184101924,True,False,True,True,0.6666666666666666,0.3,5.040577184101924,False,False,False,False,False,False,15,2,KP:P16070:bd1db345e568,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,4pz3,A,MES,27;28;30;127;129,5.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL1912,CD52,P31358,Surface antigen,excluded_or_review,False,False,True,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P2_无实验口袋_P2Rank低置信或无口袋,暂不作为标准结构筛选靶点
CHEMBL3712853,CD6,P30203,Adhesion,excluded_or_review,False,False,False,False,False,True,completed,B_MODERATE_CONFIDENCE,5.28,0.203,9,96.3411111111111,1,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,11.081041916627496,False,False,False,False,0.0,0.0,11.081041916627496,False,False,False,False,0.0,0.0,11.081041916627496,False,False,False,False,False,False,2,1,KP:P30203:09a6a45f5824,K4_FUNCTIONAL_OR_FRAGMENT_SITE,PDBE,5a2e,A,EDO,163;170;241;242;244;293;297;298;330;340;341;342,12.0,E4_功能配体或片段口袋待复核,区分辅因子/底物/片段；不可直接视为药物口袋
CHEMBL3712913,CD70,P32970,Surface antigen,excluded_or_review,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,1.4,0.014,10,93.776,1,0,0,False,False,False,False,False,False,True,False,False,True,0.3333333333333333,0.1428571428571428,10.45269749182265,True,False,True,True,0.5,0.1666666666666666,6.2650778579005335,True,False,True,True,0.5,0.1666666666666666,6.2650778579005335,False,False,False,False,False,False,6,1,KP:P32970:9e385d80ed4d,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,7kx0,A,NAG,63;64;71;76;129;133,6.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL4692,CD74,P04233,Surface antigen,excluded_or_review,False,False,False,True,False,True,completed,C_WEAK_REVIEW,3.86,0.122,11,81.74545454545455,1,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,67.75510142660846,False,False,True,True,0.0,0.0,7.6555099542747636,False,False,True,True,0.0,0.0,7.6555099542747636,False,False,False,False,False,False,3,3,KP:P04233:7bde6fe206f9,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,1icf,I,NAG,254;256;258,3.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL2364157,CD80,P33681,Surface antigen,excluded_or_review,False,False,False,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,4,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,5,3,KP:P33681:d13187618ef2,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,1dr9,A,NAG,157;186;203;207;209;215;224;226,8.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL2364156,CD86,P42081,Surface antigen,excluded_or_review,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,1.59,0.02,8,96.41375,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P2_无实验口袋_P2Rank低置信或无口袋,暂不作为标准结构筛选靶点
CHEMBL3989384,CDH3,P22223,Adhesion,excluded_or_review,False,False,True,False,False,True,completed,D_LOW_CONFIDENCE,1.54,0.019,7,87.70714285714287,8,0,2,False,True,False,False,False,False,False,False,False,False,0.0,0.0,160.90829178611511,False,False,False,False,0.0,0.0,38.95982999392522,False,False,False,False,0.0,0.0,38.95982999392522,False,False,False,False,False,False,102,18,KP:P22223:893db644e434,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,7cme,B,G60,117;204;206;207;247;248;309,7.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3712881,CEACAM5,P06731,Adhesion,excluded_or_review,False,False,True,False,False,True,completed,D_LOW_CONFIDENCE,1.2,0.009,8,95.03,3,0,1,False,True,False,False,False,False,True,False,False,True,0.1428571428571428,0.1,12.368092177676802,True,False,False,True,0.1428571428571428,0.1,12.368092177676802,True,False,False,True,0.1428571428571428,0.1,12.368092177676802,False,False,False,False,False,False,5,3,KP:P06731:82cc1f530869,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,2ver,N,MTN,73;77;86;88;93;94;123;129;131;133,10.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3989382,CSF1,P09603,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed,C_WEAK_REVIEW,4.7,0.17,16,84.606875,1,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,20.03688780380382,False,False,False,False,0.0,0.0,20.03688780380382,False,False,False,False,0.0,0.0,20.03688780380382,False,False,False,False,False,False,2,1,KP:P09603:378337423dbf,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,4fa8,E,NAG,150;154;158,3.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL3712955,CSF2,P04141,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,1.58,0.02,9,83.37333333333333,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,1,1,,,,,,,,,P2_无实验口袋_P2Rank低置信或无口袋,暂不作为标准结构筛选靶点
CHEMBL2364164,CTLA4,P16410,Surface antigen,excluded_or_review,False,False,True,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,4,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,27,8,KP:P16410:b84945c4d77c,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,1ah1,A,NAG,55;56;128;143;144,5.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL4630883,CX3CL1,P78423,Secreted protein,excluded_or_review,False,False,True,False,False,True,completed,C_WEAK_REVIEW,5.07,0.19,13,82.69,2,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,41.68429334569557,False,False,False,False,0.0,0.0,14.92415815925642,False,False,False,False,0.0,0.0,14.92415815925642,False,False,False,False,False,False,3,3,KP:P78423:a69df1c5903c,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,4xt3,B,NAG,33;34;52;72,4.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL3712964,CXCL10,P02778,Secreted protein,excluded_or_review,False,False,True,True,False,True,completed_no_pocket,D_NO_POCKET,,,0,,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,3,1,,,,,,,,,P2_无实验口袋_P2Rank低置信或无口袋,暂不作为标准结构筛选靶点
CHEMBL3286074,CXCL12,P48061,Secreted protein,excluded_or_review,False,False,True,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,4,0,3,False,True,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,15,5,KP:P48061:0a47617ff39f,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,4uai,A,3GG,36;39;40;43;63;66;68;70,8.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL2157,CXCL8,P10145,Secreted protein,excluded_or_review,False,False,True,False,True,True,completed_no_pocket,D_NO_POCKET,,,0,,2,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,2,2,KP:P10145:70a7c0bb862a,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,6wzm,E,PG4,40;44;48;74,4.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL6024,DKK1,O94907,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,2.0,0.036,7,88.97142857142856,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P2_无实验口袋_P2Rank低置信或无口袋,暂不作为标准结构筛选靶点
CHEMBL3712972,EGFL7,Q9UHF1,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,0.79,0.002,5,62.636,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P2_无实验口袋_P2Rank低置信或无口袋,暂不作为标准结构筛选靶点
CHEMBL3580493,EPCAM,P16422,Adhesion,excluded_or_review,False,False,True,False,False,True,completed,C_WEAK_REVIEW,3.68,0.112,10,89.715,1,0,1,False,True,False,False,False,False,False,False,False,False,0.0,0.0,14.059837244168223,False,False,False,False,0.0,0.0,14.059837244168223,False,False,False,False,0.0,0.0,14.059837244168223,False,False,False,False,False,False,1,1,KP:P16422:42b68ac599ad,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,4mzv,A,DMU,146;148;166;169;170;174;193;195;212;216;219;220;221;222;223;229;232;233;242;244,20.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3618,F5,P12259,Secreted protein,excluded_or_review,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,15.26,0.668,21,73.65380952380953,10,0,1,False,True,False,False,False,False,False,False,False,False,0.0833333333333333,0.03125,10.333104272745366,True,True,True,True,0.4285714285714285,0.1304347826086956,2.3026347479572173,True,True,True,True,0.7142857142857143,0.4166666666666667,2.3026347479572173,False,False,False,False,False,True,17,6,KP:P12259:639c665f9fbb,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,1czs,A,PHG,2096;2113;2141;2142;2143;2146;2148,7.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3143,F8,P00451,Secreted protein,excluded_or_review,False,False,True,False,True,True,completed,A_HIGH_CONFIDENCE,30.17,0.902,35,91.74771428571428,19,0,2,False,True,True,False,False,False,True,False,False,True,0.25,0.0263157894736842,14.895987044946809,True,False,True,True,1.0,0.1290322580645161,4.687037095276716,True,True,True,True,1.0,0.2727272727272727,1.7415861025226385,False,False,False,False,True,True,58,14,KP:P00451:b647db799c36,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,3hnb,M,768,2277;2330;2331;2332;2333;2334,6.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL5714,FASLG,P48023,Secreted protein,excluded_or_review,False,False,False,False,False,True,completed,C_WEAK_REVIEW,2.52,0.057,9,97.74888888888889,1,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,24.6492852944056,False,False,False,False,0.0,0.0,24.6492852944056,False,False,False,False,0.0,0.0,24.6492852944056,False,False,False,False,False,False,3,2,KP:P48023:0164369d7102,K4_FUNCTIONAL_OR_FRAGMENT_SITE,PDBE,4msv,A,GOL,215;218;220;222,4.0,E4_功能配体或片段口袋待复核,区分辅因子/底物/片段；不可直接视为药物口袋
CHEMBL2048,FGB,P02675,Secreted protein,excluded_or_review,False,False,True,False,False,True,completed,B_MODERATE_CONFIDENCE,6.38,0.268,15,97.84266666666666,3,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,31.534834051991883,True,False,False,True,0.6666666666666666,0.1666666666666666,9.369555496927267,True,False,False,True,0.6666666666666666,0.1666666666666666,9.369555496927267,False,False,False,False,False,False,102,30,KP:P02675:a575b9848b9e,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,1re4,B,NAG,390;391;394,3.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL3107,FGF2,P09038,Secreted protein,excluded_or_review,False,False,True,True,False,True,completed,C_WEAK_REVIEW,2.37,0.051,10,87.748,16,0,15,False,True,False,False,False,False,False,False,False,False,0.0,0.0,13.854208180391437,False,False,False,False,0.0,0.0,13.854208180391437,False,False,False,False,0.0,0.0,13.854208180391437,False,False,False,False,False,False,34,14,KP:P09038:17eab36e3f34,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,4oef,A,IDY,169;262;267;276;277;278,6.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3713913,FGF23,Q9GZV9,Secreted protein,excluded_or_review,False,False,True,False,False,True,completed,D_LOW_CONFIDENCE,1.75,0.026,6,95.20833333333331,4,0,3,False,True,False,False,False,False,False,False,False,False,0.0,0.0,19.550137749738493,False,False,False,False,0.0,0.0,19.550137749738493,False,False,False,False,0.0,0.0,19.550137749738493,False,False,False,False,False,False,9,5,KP:Q9GZV9:5598cffc53b7,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,7ysu,B,SGN,48;139;140;141,4.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3810,FN1,P02751,Adhesion,excluded_or_review,False,False,True,False,True,True,completed,A_HIGH_CONFIDENCE,24.58,0.856,27,51.02370370370371,16,0,1,False,True,False,False,False,False,False,False,False,False,0.0,0.0,25.43773134734692,True,False,False,True,0.3333333333333333,0.0625,10.643877102477886,True,True,True,True,0.875,0.7777777777777778,3.3903174787825967,False,False,False,False,False,False,41,24,KP:P02751:c82ff483ad2d,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,4mmx,C,MAN,1566;1567;1590,3.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
