system_id,status,bytes
6awt__3__1.C__1.J,CACHED,94310
7awv__1__1.A_1.B__1.J,CACHED,493119
2avd__1__1.A__1.C,CACHED,137293
2avd__1__1.B__1.D,CACHED,138182
4av5__1__1.A__1.E,CACHED,183196
4avh__1__1.A__1.C,CACHED,99525
4avh__2__1.B__1.F,CACHED,97244
4avk__1__1.A__1.C,CACHED,97120
4avk__2__1.B__1.E,CACHED,97417
4avl__2__1.B__1.H_1.I_1.J,CACHED,127144
4avl__3__1.C__1.K_1.L_1.M,CACHED,129162
5av0__1__1.A__1.B,CACHED,179728
7avq__1__1.A__1.B,CACHED,211582
1bso__1__1.A__1.B,DOWNLOADED,101804
1bsv__1__1.A__1.B,DOWNLOADED,201794
6bsv__1__1.A__1.C_1.D_1.F,DOWNLOADED,431451
6bsv__1__1.B__1.G_1.H_1.J,DOWNLOADED,435123
4az5__1__1.A__1.B,CACHED,269036
4az5__1__2.A__2.B,CACHED,274692
4az7__1__1.A__1.B,CACHED,268741
4az7__1__1.A__1.C,CACHED,268667
4azc__1__1.A__1.E,CACHED,271526
4azc__2__1.B__1.K,CACHED,274079
4azc__4__1.D__1.T,CACHED,264910
4azw__1__1.A__1.B_1.D_1.E,CACHED,272874
4azw__1__1.A__1.C,CACHED,272225
5az1__1__1.A__1.J,CACHED,211395
7azn__1__1.A__1.B_1.G_1.I,CACHED,117220
1ba1__1__1.A__1.B_1.F,CACHED,231794
4bae__2__1.C__1.K,DOWNLOADED,113374
4bae__2__1.D__1.N,DOWNLOADED,114494
2bik__1__1.A__1.B,DOWNLOADED,180578
6bii__1__1.A_1.B__1.H_1.I,DOWNLOADED,414453
2amq__1__1.A_1.B__1.C,CACHED,372727
2amq__1__1.B__1.D,CACHED,189782
3ama__1__1.A_1.B__1.C,CACHED,242800
3amb__1__1.A_1.B__1.C,CACHED,241696
3amf__1__1.A_1.B__1.C,CACHED,146690
3amf__1__1.A_1.B__1.E,CACHED,146614
4am8__1__1.A__1.H_1.I,CACHED,207704
4am8__1__1.B__1.M_1.N,CACHED,207639
4am8__1__1.C__1.Q_1.R,CACHED,204534
4am8__2__1.D__1.T_1.U,CACHED,215917
4am8__2__1.E__1.X_1.Y,CACHED,206576
4am8__2__1.F__1.AA_1.BA_1.V,CACHED,207782
6am8__1__1.A__1.E,CACHED,233239
6am8__2__1.C__1.J,CACHED,239078
6am8__2__1.D__1.L,CACHED,229432
6am9__1__1.A__1.G,CACHED,232471
6am9__1__1.B__1.H,CACHED,233357
6am9__2__1.C__1.J,CACHED,232578
6am9__2__1.D__1.M,CACHED,233159
6amh__1__1.A__1.E,CACHED,238243
6amh__1__1.B__1.G,CACHED,242105
6amh__2__1.C__1.I,CACHED,238009
6amh__2__1.D__1.K,DOWNLOADED,237764
6ami__1__1.A__1.E,DOWNLOADED,232235
6ami__2__1.C__1.I,DOWNLOADED,235701
6ami__3__1.D__1.L,DOWNLOADED,234740
6ami__4__2.A__2.E,DOWNLOADED,235457
6amo__1__1.A__1.I_1.K,DOWNLOADED,362088
6amo__2__1.E__1.R_1.T,DOWNLOADED,367106
2bfv__1__1.A_1.B__1.C,DOWNLOADED,141774
1bfd__1__1.A_2.A__1.B_1.E,DOWNLOADED,629419
1bfd__1__1.A_2.A__2.B_2.E,DOWNLOADED,629419
1bfd__1__3.A_4.A__3.B_3.E,DOWNLOADED,628546
1bfd__1__3.A_4.A__4.B_4.E,DOWNLOADED,628546
2bfy__1__1.A__1.E,DOWNLOADED,181674
2bfy__2__1.B_1.C__1.F,DOWNLOADED,210862
3bfx__1__1.A__1.C,DOWNLOADED,169975
4bfu__1__1.A__1.D,DOWNLOADED,202309
4bfu__1__1.B__1.F,DOWNLOADED,202941
6bfh__1__1.A__1.B,DOWNLOADED,122708
2c6q__2__1.G__1.U,DOWNLOADED,199116
6c6h__1__1.A__1.F_1.G,DOWNLOADED,176581
6c6j__1__1.A__1.F_1.G,DOWNLOADED,175807
2cda__1__1.A_2.A__1.C,DOWNLOADED,447679
2cda__1__1.A_2.A__2.C,DOWNLOADED,447682
2cda__1__1.B_2.B__1.F,DOWNLOADED,447633
2cda__1__1.B_2.B__2.F,DOWNLOADED,447635
2cdu__1__1.B__1.F,DOWNLOADED,276193
6cdm__1__1.A_1.B__1.C,DOWNLOADED,272909
6cdm__2__1.D_1.E__1.F,DOWNLOADED,271726
3cm2__10__1.E__1.T,DOWNLOADED,71393
3cm2__11__1.F__1.V,DOWNLOADED,70263
3cm2__12__1.G__1.X,DOWNLOADED,70746
3cm2__1__1.A__1.L,DOWNLOADED,69810
3cm2__2__1.B__1.N,DOWNLOADED,71153
3cm2__4__1.D__1.R,DOWNLOADED,70369
6cmj__2__1.B__1.H,DOWNLOADED,182196
7cms__1__1.A__1.C,DOWNLOADED,210076
7cms__1__1.B__1.E,DOWNLOADED,208332
1b4p__1__1.A_2.A__1.E,CACHED,283647
1b4p__1__1.A_2.A__2.E,CACHED,283647
2b4t__1__1.B_1.C__1.I,CACHED,404830
3b4w__1__1.A__1.D_1.G,CACHED,289138
3b4w__1__2.A__2.D_2.G,CACHED,291420
4b46__1__1.A__1.B,CACHED,201764
5b41__1__1.A__1.C,DOWNLOADED,153791
5b46__1__1.A_1.B_2.A__1.D_1.E,DOWNLOADED,977699
5b46__1__1.A_2.A_2.B__2.D_2.E,DOWNLOADED,979951
5b4u__1__1.A__1.B_1.C,DOWNLOADED,157590
5b4u__1__2.A__2.B_2.C,DOWNLOADED,155192
5b4u__1__3.A__3.B_3.C,DOWNLOADED,155800
5b4u__1__4.A__4.B_4.C,DOWNLOADED,153402
6b4l__1__1.A__1.C,DOWNLOADED,96306
6b4l__2__1.B__1.D,DOWNLOADED,97950
7b4x__1__1.A__1.M,DOWNLOADED,217081
5bju__1__1.A_1.B__1.D,DOWNLOADED,423642
5bju__1__1.A_1.B__1.F,DOWNLOADED,423646
5bjw__1__1.A_1.B__1.D,DOWNLOADED,427280
5bjw__1__1.A__1.C,DOWNLOADED,216645
3buv__1__1.B__1.F_1.G,DOWNLOADED,213802
3buv__2__1.A__1.C,DOWNLOADED,214369
5bu3__1__1.A__1.E_1.G,DOWNLOADED,211523
5bu3__1__1.B__1.H,DOWNLOADED,210039
5bu3__2__1.C__1.J_1.K_1.M,DOWNLOADED,215598
5bu3__2__1.D__1.N_1.P,DOWNLOADED,212325
7bu1__1__1.A_1.B__1.C,DOWNLOADED,245576
3b82__1__1.B__1.G,CACHED,130045
3b82__3__1.E_1.F__1.I,CACHED,659936
3b8h__1__1.B__1.G,CACHED,129657
3b8h__2__1.C_1.D__1.H,CACHED,640445
3b8h__3__1.E_1.F__1.I,CACHED,659019
4b80__1__1.A__1.C_1.J,CACHED,334008
4b80__1__1.B__1.M_1.S,CACHED,336209
4b82__1__1.B__1.L,CACHED,335223
4b83__1__1.A__1.C,CACHED,332452
4b83__1__1.B__1.R,CACHED,334838
4b85__1__1.B__1.J,CACHED,334539
4b8p__1__1.A__1.C,CACHED,263238
4b8p__2__1.B__1.D,CACHED,265063
6b89__1__1.A__1.C_1.D,CACHED,148584
6b89__2__1.B__1.F_1.G,CACHED,142601
7b81__1__1.A__1.C,CACHED,150124
7b87__1__1.A__1.N,DOWNLOADED,220896
7b89__1__1.A__1.D,DOWNLOADED,224693
7b8a__1__1.A__1.F,DOWNLOADED,227347
2c84__1__1.A__1.B,DOWNLOADED,249930
3c84__1__1.A_1.B__1.H_1.I,DOWNLOADED,266012
3c84__1__1.A_1.E__1.F,DOWNLOADED,260579
3c84__1__1.B_1.C__1.K_1.M,DOWNLOADED,264752
3c84__1__1.C_1.D__1.O_1.P,DOWNLOADED,262126
3c8z__1__1.A__1.C_1.H,DOWNLOADED,251451
3c8z__2__1.B__1.J_1.M,DOWNLOADED,249853
5c85__1__1.A__1.C,DOWNLOADED,72170
5c89__1__1.A__1.B,DOWNLOADED,74765
5c8x__1__1.A__1.C,DOWNLOADED,165236
7c83__1__1.A__1.B_1.C,DOWNLOADED,166587
2bha__1__1.A_2.A_3.A__1.B,DOWNLOADED,821353
2bha__1__1.A_2.A_4.A__2.B,DOWNLOADED,822153
2bha__1__1.A_3.A_4.A__3.B,DOWNLOADED,825294
2bha__1__2.A_3.A_4.A__4.B,DOWNLOADED,825052
2bhd__1__1.A_2.A_3.A__1.B,DOWNLOADED,820691
2bhd__1__1.A_2.A_4.A__2.B,DOWNLOADED,821478
2bhd__1__1.A_3.A_4.A__3.B,DOWNLOADED,824647
2bhd__1__2.A_3.A_4.A__4.B,DOWNLOADED,824397
3bh7__1__1.A_1.B__1.C_1.D_1.E,DOWNLOADED,304851
6bh0__1__1.A__1.B_1.C,DOWNLOADED,184027
6bh1__1__1.A__1.B_1.C,DOWNLOADED,186492
6bh4__1__1.A__1.B_1.C,DOWNLOADED,185794
6bh5__1__1.A__1.B_1.C,DOWNLOADED,187713
3d3p__1__1.A__1.D,DOWNLOADED,217503
2cy0__1__1.A__1.D,DOWNLOADED,161584
2cye__1__1.A_1.C__1.E_1.J,DOWNLOADED,166005
2cye__2__1.B_1.D__1.F_1.G,DOWNLOADED,161058
3cyi__1__1.A__1.B_1.C,DOWNLOADED,68336
5cyo__1__1.A__1.C_1.D,DOWNLOADED,173602
5cyo__2__1.B__1.E_1.F,DOWNLOADED,163254
6cyb__1__1.B__1.M_1.N_1.O_1.P,DOWNLOADED,225009
6cyc__1__1.A__1.E_1.F_1.G_1.H,DOWNLOADED,221483
6cyc__1__1.B__1.N_1.O_1.P_1.Q,DOWNLOADED,225429
6cyd__1__1.A__1.E_1.G,DOWNLOADED,220814
6cyi__1__1.A__1.E,DOWNLOADED,140355
1cs4__1__1.A_1.B__1.D_1.G_1.H,DOWNLOADED,239439
1cs4__1__1.A_1.B__1.E,DOWNLOADED,238925
1cs4__1__1.C__1.J_1.L,DOWNLOADED,217617
4cs9__1__1.B_1.D__1.H,DOWNLOADED,211616
6csw__4__1.D__1.EA_1.Z,DOWNLOADED,201957
2d7c__1__1.A__1.E_1.F,DOWNLOADED,107576
2d7c__2__1.B__1.H_1.I,DOWNLOADED,107226
4d7a__1__1.A__1.F,DOWNLOADED,147608
4d7a__1__1.B__1.K,DOWNLOADED,149091
4d7a__2__1.D__1.Q,DOWNLOADED,148438
5d7d__1__1.A__1.I,DOWNLOADED,125118
2bcg__1__1.B__1.E_1.F,CACHED,126367
3bcs__1__1.A__1.B,DOWNLOADED,524653
3bcs__1__2.A__2.B,DOWNLOADED,526683
4bc6__1__1.A__1.B,DOWNLOADED,173128
4bc6__1__2.A__2.B,DOWNLOADED,175746
4bcs__1__1.A_2.B__1.E,DOWNLOADED,147504
4bcs__1__1.B_2.A__2.E,DOWNLOADED,147159
6bca__1__1.A__1.E_1.F,DOWNLOADED,221091
6bca__2__1.D__1.G_1.H,DOWNLOADED,220744
7bc9__1__1.A__1.J,DOWNLOADED,215658
7bcf__1__1.A__1.H,DOWNLOADED,211810
2bb7__1__1.A__1.D_1.F,CACHED,159254
2bbf__1__1.A__1.C,CACHED,227899
3bbh__1__1.A__1.C,DOWNLOADED,134752
3bbh__1__1.B__1.H,DOWNLOADED,134871
4bb3__1__1.A__1.B_1.C,DOWNLOADED,210077
4bb9__1__1.A__1.B,DOWNLOADED,367105
4bbo__1__1.A_1.B__1.E,DOWNLOADED,129708
4bbo__1__1.A_1.B__1.G,DOWNLOADED,129708
4bbo__1__1.C_1.D__1.K,DOWNLOADED,128997
7bbn__1__1.A__1.C_1.D,DOWNLOADED,225827
7bbn__1__1.B__1.E_1.F,DOWNLOADED,226867
2bto__1__1.B__1.E,DOWNLOADED,265495
4btj__1__1.A__1.C,DOWNLOADED,194029
4btj__2__1.B__1.G,DOWNLOADED,193361
5btq__1__1.A__1.C,DOWNLOADED,141536
6bt4__1__1.A__1.B,DOWNLOADED,105559
6btf__1__1.A__1.G_1.H_1.I,DOWNLOADED,199442
6btw__2__1.B__1.K,DOWNLOADED,194101
6btw__4__1.D__1.S,DOWNLOADED,198747
7btc__2__1.B__1.F,DOWNLOADED,112035
7btd__1__1.A__1.B_1.C,DOWNLOADED,110602
4b3a__1__1.A_2.A__1.B_1.F,CACHED,248146
4b3a__1__1.A_2.A__2.B_2.F,CACHED,248146
5b3s__2__1.Y_1.Z__1.KG,CACHED,60877
6b33__1__1.A__1.C,CACHED,146012
6b33__2__1.B__1.D,CACHED,147069
6b3a__1__1.A__1.B,CACHED,414452
6b3b__1__1.A__1.B,DOWNLOADED,409143
6b3c__1__1.A_1.B__1.D,DOWNLOADED,121186
6b3f__1__1.A_1.B__1.D,DOWNLOADED,121178
6b3t__1__1.A__1.C,DOWNLOADED,246031
7b3f__1__1.A__1.I,DOWNLOADED,226636
7b3g__1__1.A__1.I,DOWNLOADED,218872
7b3h__1__1.A__1.H,DOWNLOADED,219907
7b3i__1__1.A__1.I,DOWNLOADED,218365
7b3p__1__1.A__1.G,DOWNLOADED,216278
7b3x__1__1.A__1.F,DOWNLOADED,214532
3cx5__1__1.C_1.P__1.CA,DOWNLOADED,360501
3cx5__1__1.E_1.N__1.OA,DOWNLOADED,360439
3cx7__1__1.A__1.C_1.D_1.E,DOWNLOADED,210475
3cx8__1__1.A_1.B__1.C_1.D,DOWNLOADED,332581
3cxh__1__1.C_1.P__1.BA,DOWNLOADED,360519
3cxh__1__1.E_1.N__1.OA,DOWNLOADED,360366
4cxm__1__1.B__1.F_1.G,DOWNLOADED,184424
4cxm__1__1.C__1.H_1.I,DOWNLOADED,185670
4cxm__2__1.A__1.D_1.E,DOWNLOADED,184913
4cxm__2__2.A__2.D_2.E,DOWNLOADED,182009
5cx8__1__1.A_1.B__1.I,DOWNLOADED,595775
7cxt__1__1.A__1.C,DOWNLOADED,224827
7cxt__1__1.B__1.D,DOWNLOADED,226745
2be2__1__1.A__1.H,DOWNLOADED,360942
2be5__1__1.C_1.D__1.M_1.Q,DOWNLOADED,1621800
4be9__1__1.A_1.B__1.E,DOWNLOADED,650426
6be3__1__1.A_1.B__1.C,DOWNLOADED,256971
6bel__1__1.D__1.F_1.G_1.K,DOWNLOADED,209135
6bem__1__1.D__1.F_1.I_1.M,DOWNLOADED,209056
1d1q__1__1.A__1.C,DOWNLOADED,102694
2d1y__1__1.A__1.E,DOWNLOADED,144681
2d1y__1__1.B__1.F,DOWNLOADED,146305
2d1y__1__1.C__1.G,DOWNLOADED,150085
2d1y__1__1.D__1.H,DOWNLOADED,145441
3d1e__1__1.A__1.C,DOWNLOADED,239107
3d1g__1__1.A__1.C,DOWNLOADED,237685
3d1g__1__1.B__1.D,DOWNLOADED,237022
6d14__1__1.A__1.C_1.D,DOWNLOADED,376803
6d14__1__1.B__1.E_1.F,DOWNLOADED,394130
7d1x__1__1.A__1.C,DOWNLOADED,184826
7d1x__1__1.A__1.D,DOWNLOADED,184832
7d1x__2__1.B__1.E,DOWNLOADED,167240
7d1x__2__1.B__1.F,DOWNLOADED,167061
1cw2__1__1.A__1.C,DOWNLOADED,159130
1cw2__1__2.A__2.C,DOWNLOADED,163106
4cw5__1__1.A__1.C,DOWNLOADED,533531
4cw5__1__1.B__1.D,DOWNLOADED,533322
4cw7__1__1.G__1.R_1.S,DOWNLOADED,118698
4cw7__2__1.A_1.B__1.I_1.J,DOWNLOADED,187337
4cw7__3__1.E_1.F__1.O_1.P,DOWNLOADED,187045
4cwa__1__1.A__1.D,DOWNLOADED,180543
4cwa__2__1.C__1.F,DOWNLOADED,179338
4cwf__1__1.A__1.B,DOWNLOADED,130312
4cwn__1__1.A_2.A__1.B,DOWNLOADED,256432
4cwn__1__1.A_2.A__2.B,DOWNLOADED,256436
5cw2__1__1.A__1.E,DOWNLOADED,381729
5cw2__2__1.B__1.F,DOWNLOADED,378043
5cw2__3__1.C__1.G,DOWNLOADED,385808
5cw2__4__1.D__1.H,DOWNLOADED,378637
6cw9__1__1.A_1.C__1.I,DOWNLOADED,300633
6cwa__1__1.A_1.B__1.E_1.F,DOWNLOADED,325759
6cwe__1__1.A_1.C__1.H_1.I,DOWNLOADED,301253
6cwf__1__1.A__1.C,DOWNLOADED,103586
6cwf__2__1.B__1.D,DOWNLOADED,102787
6cwh__1__1.A__1.E,DOWNLOADED,103505
6cwh__2__1.B__1.F,DOWNLOADED,103679
6cwh__3__1.C__1.G,DOWNLOADED,103350
6cwh__4__1.D__1.H,DOWNLOADED,103191
6cwi__1__1.A__1.C_1.E,DOWNLOADED,103727
6cwi__2__1.B__1.F_1.G,DOWNLOADED,103685
6cwl__1__1.A__1.C,DOWNLOADED,102748
6cwl__2__1.B__1.D,DOWNLOADED,93578
6cwn__1__1.A__1.B,DOWNLOADED,100978
6cwr__1__1.A__1.B,DOWNLOADED,103635
1cip__1__1.A__1.B_1.C,DOWNLOADED,207549
2cir__1__1.A__1.B,DOWNLOADED,188985
3cix__1__1.A__1.E_1.F,DOWNLOADED,218887
5cit__2__1.B__1.E_1.F,DOWNLOADED,128875
5ciy__1__1.A__1.D,DOWNLOADED,211958
6ci4__1__1.A__1.B,DOWNLOADED,246575
7ci9__1__1.A__1.B_1.C_1.H_1.J,DOWNLOADED,186772
7cid__1__1.A__1.B_1.D,DOWNLOADED,177807
7cii__1__1.A_1.B__1.C,DOWNLOADED,644189
7cii__1__1.A_1.B__1.D,DOWNLOADED,644189
7cij__1__1.A_1.B__1.C,DOWNLOADED,644148
7cij__1__1.A_1.B__1.D,DOWNLOADED,644144
5cb4__1__1.A_1.B__1.G_1.H,DOWNLOADED,1063137
5cb4__1__1.B_1.C__1.K_1.L,DOWNLOADED,1056183
5cb4__1__1.C_1.D__1.O_1.P,DOWNLOADED,1035220
5cb4__1__1.D__1.R,DOWNLOADED,503573
5cb4__1__1.F__1.T,DOWNLOADED,436113
5cb8__1__1.A__1.C,DOWNLOADED,110394
5cbs__1__1.A__1.E_1.H,DOWNLOADED,161642
5cbs__1__1.C__1.V,DOWNLOADED,162347
5cbs__2__1.B__1.M_1.P,DOWNLOADED,161487
5cbt__1__1.A__1.B,DOWNLOADED,99023
5cbw__1__1.A__1.G,DOWNLOADED,99524
3d9s__1__1.A_1.B_1.C_1.D__1.E,DOWNLOADED,565939
4d9b__1__1.A__1.F,DOWNLOADED,195396
4d9b__1__1.B__1.I,DOWNLOADED,194995
4d9b__2__1.C__1.M,DOWNLOADED,191769
4d9b__2__1.D__1.P,DOWNLOADED,195396
4d9p__1__1.A__1.H,DOWNLOADED,165840
4d9p__2__1.B__1.N,DOWNLOADED,164729
6d9s__1__1.A__1.C_1.D,DOWNLOADED,226307
6d9s__1__2.A__2.C_2.D,DOWNLOADED,229045
7d9v__1__1.A__1.C,DOWNLOADED,150730
7d9v__1__1.B__1.D,DOWNLOADED,151386
1d4h__1__1.A_1.B__1.C,DOWNLOADED,120054
1d4i__1__1.A_1.B__1.C,DOWNLOADED,120156
1d4j__1__1.A_1.B__1.C,DOWNLOADED,120153
2d4e__1__1.C__1.J_1.K,DOWNLOADED,327045
2d4e__1__1.D__1.N_1.O,DOWNLOADED,331532
3d4a__2__1.B__1.F,DOWNLOADED,62037
4d4v__2__1.B__1.J,DOWNLOADED,163194
5d4n__1__1.A_1.C__1.D,DOWNLOADED,123745
7d4j__1__1.A__1.B_1.C,DOWNLOADED,227779
2cgf__1__1.A__1.B,DOWNLOADED,135859
2cgf__1__2.A__2.B,DOWNLOADED,134563
6cgd__3__1.C__1.N_1.O_1.P,DOWNLOADED,196936
6cgg__1__1.A__1.E_1.F_1.G,DOWNLOADED,196251
6cgg__3__1.C__1.O_1.P_1.Q,DOWNLOADED,192524
6cgi__3__1.C__1.G,DOWNLOADED,194218
6cgi__4__1.D__1.H,DOWNLOADED,196184
7cgq__2__1.D__1.I,DOWNLOADED,191042
7cgr__1__1.A__1.E_1.F,DOWNLOADED,193025
7cgs__1__1.A__1.B,DOWNLOADED,326980
3b25__1__1.A__1.B,CACHED,131962
3b26__1__1.A__1.C,CACHED,131270
3b27__1__1.A__1.B,CACHED,134544
3b28__1__1.A__1.D,CACHED,133933
3b28__3__2.A__2.D,CACHED,134584
5b25__3__1.C__1.V_1.Z,CACHED,215227
5b2e__1__1.A_1.B__1.H_1.I_1.J,CACHED,342074
5b2e__1__1.A_1.C__1.D_1.E_1.G,DOWNLOADED,343364
5b2e__1__1.B_1.C__1.K_1.L_1.M,DOWNLOADED,341447
5b2u__1__1.B__1.G,DOWNLOADED,290947
5b2v__1__1.A__1.D,DOWNLOADED,291513
5b2v__1__1.B__1.F,DOWNLOADED,291104
7b2u__1__1.A_1.B__1.C,DOWNLOADED,369854
7b2u__1__1.A_1.B__1.I,DOWNLOADED,369854
4cnz__1__1.B_1.C__1.I,DOWNLOADED,118716
7cnd__1__1.A__1.D_1.E,DOWNLOADED,137942
7cnm__1__1.A_1.B__1.G_1.H,DOWNLOADED,555746
7cnm__1__1.C_1.D__1.O_1.P,DOWNLOADED,554009
7cnm__1__1.D__1.S,DOWNLOADED,274434
7cnm__1__2.F__2.U,DOWNLOADED,230672
7cnn__1__1.B_1.C__1.K_1.L,DOWNLOADED,542826
7cnn__1__1.B_1.C__1.Q,DOWNLOADED,544593
7cnn__1__1.C_1.D__1.R_1.S,DOWNLOADED,540487
7cnn__1__1.D__1.U_1.V,DOWNLOADED,268171
7cns__1__1.A_1.B__1.C_1.D,DOWNLOADED,319967
7cns__1__2.A_2.B__2.C_2.D,DOWNLOADED,316397
3ctl__1__1.A__1.G_1.H,DOWNLOADED,140133
3ctl__1__1.B__1.I_1.J,DOWNLOADED,141460
3ctl__1__1.C__1.K_1.L,DOWNLOADED,140421
3ctl__1__1.D__1.M_1.N,DOWNLOADED,141063
3ctl__1__1.E__1.O_1.P,DOWNLOADED,140943
3ctl__1__1.F__1.Q_1.R,DOWNLOADED,140742
3cty__1__1.A_1.B__1.C,DOWNLOADED,362652
3cty__1__1.A_1.B__1.D,DOWNLOADED,362652
4ct9__1__1.A__1.C,DOWNLOADED,241881
4ctm__1__1.A__1.B,DOWNLOADED,521088
4ctm__1__2.A__2.B,DOWNLOADED,523115
4ctn__1__1.A__1.C_1.D,DOWNLOADED,522368
4ctn__1__2.A__2.C_2.D,DOWNLOADED,524333
4cto__1__1.A__1.B,DOWNLOADED,523700
4cto__1__2.A__2.B,DOWNLOADED,525727
6ctn__1__1.D__1.G_1.H_1.I,DOWNLOADED,209157
6ctt__1__1.D__1.J,DOWNLOADED,207759
6ctu__1__1.D__1.H_1.I_1.K,DOWNLOADED,209152
6ctv__1__1.D__1.F_1.G_1.K,DOWNLOADED,209056
6ctv__1__1.D__1.L,DOWNLOADED,207808
6ctw__1__1.D__1.H_1.I_1.J,DOWNLOADED,209229
6ctw__1__1.D__1.L,DOWNLOADED,207763
2dcl__1__1.B_1.C__1.F,DOWNLOADED,125464
2dcl__1__2.B_2.C__2.F,DOWNLOADED,126408
3dcm__1__1.A_2.A__1.B,DOWNLOADED,237143
3dcm__1__1.A_2.A__2.B,DOWNLOADED,237144
4dcm__1__1.A__1.B,DOWNLOADED,226900
6dc8__1__1.A_1.B__1.C_1.E_1.G,DOWNLOADED,270927
7dca__1__1.A_1.B__1.C_1.D,DOWNLOADED,185633
7dca__1__1.A_1.B__1.E_1.F,DOWNLOADED,185742
7dcb__1__1.A_1.B__1.C_1.D,DOWNLOADED,189787
7dcb__1__1.A_1.B__1.E_1.F,DOWNLOADED,189787
7dcw__1__1.A_1.B__1.D,DOWNLOADED,189132
7dcw__1__1.A_1.B__1.E_1.F,DOWNLOADED,189193
1cc4__1__1.A__1.B_1.C,DOWNLOADED,251922
1cc4__2__1.A__1.B_1.C,DOWNLOADED,251922
1cc4__2__2.A__2.B_2.C,DOWNLOADED,250751
1cc6__1__1.A__1.B_1.C,DOWNLOADED,252143
5cc8__1__1.A_1.B__1.D_1.F_1.G_1.J_1.O,DOWNLOADED,349847
5ccn__1__1.A__1.G,DOWNLOADED,99598
5ccq__1__1.A__1.G,DOWNLOADED,99110
6cck__1__1.A_2.A__1.C,DOWNLOADED,196749
6cck__1__1.A_3.A__3.C,DOWNLOADED,196652
6cck__1__2.A_3.A__2.C,DOWNLOADED,196710
6cck__2__10.A_5.A__5.C,DOWNLOADED,199490
6cck__2__12.A_6.A__6.C,DOWNLOADED,199522
6cck__2__3.A_7.A__3.C,DOWNLOADED,201482
6ccn__1__1.A_2.A__1.C,DOWNLOADED,194221
6ccn__1__1.A_3.A__3.C,DOWNLOADED,194279
6ccn__1__2.A_3.A__2.C,DOWNLOADED,194261
6ccn__2__10.A_4.A__10.C,DOWNLOADED,197044
6ccn__2__10.A_5.A__5.C,DOWNLOADED,196997
6ccn__2__12.A_6.A__6.C,DOWNLOADED,197037
6cco__1__1.A_2.A__1.C,DOWNLOADED,202094
6cco__1__1.A_3.A__3.C,DOWNLOADED,202094
6cco__2__11.A_3.A__11.C,DOWNLOADED,206282
6cco__2__11.A_7.A__7.C,DOWNLOADED,206277
7ccu__1__1.A__1.B,DOWNLOADED,180283
3bnx__1__1.A__1.F,DOWNLOADED,193975
3bnx__1__1.B__1.H,DOWNLOADED,195974
3bnx__1__1.C__1.J,DOWNLOADED,194191
3bny__1__1.D__1.K_1.M,DOWNLOADED,195413
4bnx__1__1.C_1.D__1.F,DOWNLOADED,280343
5bnr__1__1.A__1.B,DOWNLOADED,183354
5bnt__2__1.C_1.D__1.G,DOWNLOADED,446578
6bnj__1__1.A__1.E_1.F_1.G,DOWNLOADED,130551
6bnj__1__1.D__1.N_1.O_1.P,DOWNLOADED,134854
2c77__1__1.A__1.C_1.D,DOWNLOADED,250825
2c78__1__1.A__1.B_1.C,DOWNLOADED,247538
4c7f__1__1.A__1.S,DOWNLOADED,307800
4c7f__2__1.B__1.JA,DOWNLOADED,308370
5c79__1__1.A__1.C,DOWNLOADED,71557
5c79__2__1.B__1.E,DOWNLOADED,70796
5c7y__1__1.A__1.C,DOWNLOADED,162141
6c7d__1__1.A__1.E,DOWNLOADED,223790
6c7d__2__1.B__1.H,DOWNLOADED,224940
6c7d__3__1.C__1.K,DOWNLOADED,220741
6c7d__4__1.D__1.N,DOWNLOADED,218159
6c7e__1__1.A__1.E,DOWNLOADED,222589
6c7e__2__1.B__1.H,DOWNLOADED,224114
6c7e__3__1.C__1.K,DOWNLOADED,222675
6c7e__4__1.D__1.N,DOWNLOADED,216694
6c7i__1__1.A__1.E,DOWNLOADED,223320
6c7i__2__1.B__1.H,DOWNLOADED,225027
6c7i__3__1.C__1.K,DOWNLOADED,225237
6c7i__4__1.D__1.N,DOWNLOADED,223419
7c7f__1__1.A__1.C_1.F,DOWNLOADED,209564
7c7f__2__1.B__1.G_1.J,DOWNLOADED,211942
7c7m__1__1.A__1.D,DOWNLOADED,160325
1b1c__1__1.A__1.C,CACHED,105968
3b1j__1__1.A_1.C_2.B_2.D__1.E,CACHED,442883
3b1j__1__1.A_1.C_2.B_2.D__2.G,CACHED,442807
3b1j__1__1.B_1.D_2.A_2.C__1.G,CACHED,444671
3b1j__1__1.B_1.D_2.A_2.C__2.E,CACHED,444510
3b1w__1__1.A__1.E,CACHED,163572
3b1w__2__1.B__1.F,CACHED,163303
3b1w__3__1.C__1.G,CACHED,162961
3b1w__4__1.D__1.H,CACHED,159125
4b11__2__1.B__1.J,CACHED,252732
4b11__3__1.C__1.O,CACHED,248719
4b14__1__1.A__1.E,CACHED,252470
4b14__2__1.B__1.J,DOWNLOADED,251808
4b14__3__1.C__1.P,DOWNLOADED,243174
5b13__1__1.F_1.G_1.K__1.LA,DOWNLOADED,296838
5b13__1__1.F_1.G_1.L__1.OA,DOWNLOADED,296143
5b13__1__1.F_1.J__1.JA,DOWNLOADED,201551
5b13__1__1.G_1.I_1.L__1.AA,DOWNLOADED,299318
5b13__1__1.H__1.BA,DOWNLOADED,104755
5b13__1__1.I__1.EA,DOWNLOADED,104362
