system_id,cluster,native_contact_ap_after,native_contact_prevalence_after,native_residue_only_score_ap_after,native_atom_permuted_score_ap_after,native_atom_to_residue_macro_ap_after,native_residue_to_atom_macro_ap_after,native_contact_pairs_after,native_pair_candidates_after,all_regions_contact_ap_after,all_regions_contact_prevalence_after,native_distance_mae_capped32_A_after,native_region_selected_after,regions_after,native_contact_ap_before,native_contact_prevalence_before,native_residue_only_score_ap_before,native_atom_permuted_score_ap_before,native_atom_to_residue_macro_ap_before,native_residue_to_atom_macro_ap_before,native_contact_pairs_before,native_pair_candidates_before,all_regions_contact_ap_before,all_regions_contact_prevalence_before,native_distance_mae_capped32_A_before,native_region_selected_before,regions_before
4a8h__2__1.B_3.B__3.I,c103,0.5232720686739877,0.2218934911242603,0.3232856529479535,0.2972040173738838,0.6093211201232882,0.569065478172621,75,338,0.2894286004606299,0.1311188811188811,2.033085823059082,True,2,0.7253694002781648,0.2218934911242603,0.3371684530088912,0.3045029735959117,0.7762928737928738,0.7527859290180718,75,338,0.720249197701418,0.1311188811188811,0.8541848659515381,True,2
4a8h__2__1.B_2.B__1.I,c103,0.5224128740334331,0.2218934911242603,0.324765506427807,0.3002477543034753,0.5995165863320059,0.5721692679014108,75,338,0.4546821004838395,0.1407129455909943,2.0355050563812256,True,2,0.6993301818643007,0.2218934911242603,0.3328035814132504,0.297099226470409,0.7473179271708685,0.7055828866900294,75,338,0.6955237599479075,0.1407129455909943,0.9243782758712769,True,2
4a8h__1__1.A_2.A__2.C,c103,0.5143811016589652,0.2159763313609467,0.3100631062230693,0.2812932685486511,0.6145323694218839,0.5269045973867402,73,338,0.4454043967596505,0.1403846153846153,2.031205892562866,True,2,0.713317745704659,0.2159763313609467,0.3096338880212323,0.296744594350937,0.7638225297291231,0.7522768501339929,73,338,0.7133177457046592,0.1403846153846153,0.8938577771186829,True,2
4a8p__1__1.A_1.B__1.G,c103,0.3723989222415641,0.1629464285714285,0.256791874392293,0.2342353941646919,0.4483002630621217,0.5034979292498091,73,448,0.3291513380166539,0.111280487804878,2.1649816036224365,True,2,0.4863001145537477,0.1629464285714285,0.2467883619373546,0.2354042150215835,0.5011973685890441,0.619900238302494,73,448,0.4846961569417045,0.111280487804878,1.4681358337402344,True,2
4a8p__1__1.A_1.C__1.K,c103,0.3809441014418476,0.1629464285714285,0.2543979595772355,0.2426063074632953,0.4316978077230521,0.5477521503837293,73,448,0.2587210584382976,0.0970744680851063,2.168438673019409,True,2,0.4722335100759386,0.1629464285714285,0.2564859378416186,0.2220536494104019,0.5118223037204814,0.5785482475614054,73,448,0.452174849823132,0.0970744680851063,1.6825830936431885,True,2
4a8p__1__1.B_1.C__1.I,c103,0.4014563569609641,0.1594827586206896,0.2652141130541866,0.2870501787395972,0.4354894132948643,0.5204036109393251,74,464,0.3027332749353113,0.1027777777777777,2.149087429046631,True,2,0.3958854837352275,0.1594827586206896,0.2630215022288631,0.2616804490494298,0.4547540840345462,0.5335865361490362,74,464,0.3957162538606543,0.1027777777777777,1.7862672805786133,True,2
4a8p__2__1.D_1.E__1.O,c103,0.3669289153241633,0.1597222222222222,0.2471673432178715,0.2528768263465991,0.4457401769161637,0.4991166679324574,69,432,0.3347374255622909,0.1134868421052631,2.1777844429016118,True,2,0.5086571779350973,0.1597222222222222,0.2609788101036502,0.2253982275599096,0.5285112799131342,0.5912749259929712,69,432,0.5067085581774002,0.1134868421052631,1.5037697553634644,True,2
4a8h__1__1.A_3.A__1.C,c103,0.5273178432390178,0.2159763313609467,0.313978122953515,0.2751259608044721,0.6084543992123177,0.5657342630914058,73,338,0.396860179092704,0.1247863247863247,2.0328564643859863,True,2,0.7174949994455031,0.2159763313609467,0.3099627316983374,0.2570588288411649,0.7717092807477421,0.754695681302824,73,338,0.7174949994455028,0.1247863247863247,0.8960744738578796,True,2
4dve__1__1.A__1.D,c2689,0.3256442271392239,0.1818181818181818,0.3078548189517284,0.2489603196596544,0.3929455594269974,0.4367186029909244,64,352,0.202102174877562,0.1176470588235294,2.164642333984375,True,2,0.5825516662452367,0.1818181818181818,0.3544998096293327,0.3177709282622777,0.6776741425736961,0.6667089904143475,64,352,0.5825516662452366,0.1176470588235294,0.9795570373535156,True,2
4al9__2__1.F__1.I_1.X_1.Y,c225,0.3515422346777529,0.1275362318840579,0.2978369950207895,0.2427603699817374,0.590639880952381,0.5121913366069376,44,345,0.1573769685505929,0.061711079943899,2.4277141094207764,True,2,0.5277891824447116,0.1275362318840579,0.3128025054655489,0.3185830468229406,0.6111735833610834,0.6209832534391021,44,345,0.5277891824447115,0.061711079943899,1.715240716934204,True,2
4al9__2__1.H__1.CA_1.J,c225,0.2353884893579402,0.1275362318840579,0.2292411694585607,0.2038394413018173,0.4769291472416472,0.323231018042914,44,345,0.1149355559533142,0.0579710144927536,2.446885347366333,True,2,0.2037291352714215,0.1275362318840579,0.2829270257629941,0.2275507311812455,0.4789060245310245,0.341825067884236,44,345,0.2037291352714215,0.0579710144927536,2.355498075485229,True,2
4am8__1__1.A__1.H_1.I,c103,0.3636543985595885,0.1725,0.2568308854526717,0.2536972921069677,0.4795942508219294,0.4691583847786855,69,400,0.2856357965765459,0.0958333333333333,2.2036406993865967,True,2,0.5606864980760252,0.1725,0.257959409184023,0.2487422097923431,0.5894154871237745,0.6969349364086206,69,400,0.5581330845152705,0.0958333333333333,1.1269776821136477,True,2
4am8__1__1.B__1.M_1.N,c103,0.357308995774782,0.17,0.2465847979504281,0.2258712145600236,0.4413624364436156,0.5161552433920855,68,400,0.2723963685655917,0.1180555555555555,2.1890292167663574,True,2,0.4930688474549459,0.17,0.2469573163277919,0.2528484815844937,0.5297948102788328,0.6105686613581351,68,400,0.4903221609082825,0.1180555555555555,1.2106451988220217,True,2
4am8__1__1.C__1.Q_1.R,c103,0.3621888418946931,0.1725,0.2519677469501291,0.2552220223540326,0.4570840366060955,0.4976366503866504,69,400,0.2704015008848784,0.1002906976744186,2.20313572883606,True,2,0.5017263824114152,0.1725,0.2529383659351522,0.2470939827116502,0.5357440557808205,0.5558140378140378,69,400,0.4997135847574466,0.1002906976744186,1.2305690050125122,True,2
4am8__2__1.E__1.X_1.Y,c103,0.3536048838458492,0.17,0.2487742940505347,0.2469201690674685,0.4595117410002278,0.487954073217231,68,400,0.2529344569051911,0.096590909090909,2.1890642642974854,True,2,0.5381752866838395,0.17,0.2502674099383488,0.2432216790939491,0.5668517816508888,0.5945702445702445,68,400,0.5375958812072547,0.096590909090909,1.1286368370056152,True,2
4am8__2__1.D__1.T_1.U,c103,0.3638902104836131,0.17,0.2460945366143434,0.2670596839133866,0.4643236913549413,0.5042075131658464,68,400,0.3588696062424591,0.1180555555555555,2.212308406829834,True,2,0.4760122037318278,0.17,0.2459098248511464,0.2463355176267186,0.5294146420708921,0.6213804996443887,68,400,0.4684017368133429,0.1180555555555555,1.2976070642471311,True,2
4am8__2__1.F__1.AA_1.BA_1.V,c103,0.3599422445836509,0.1675,0.2388285934660299,0.235013315446657,0.4627138061421149,0.5051916756083421,67,400,0.3351053081478509,0.1101973684210526,2.1776907444000244,True,2,0.4975362591155052,0.1675,0.2409323026737598,0.2507136004333486,0.5411912015859385,0.5826725640614531,67,400,0.4900011153803777,0.1101973684210526,1.2131297588348389,True,2
4b11__2__1.B__1.J,c118,0.1826723765961252,0.1104218362282878,0.1633710377063646,0.1411296114358195,0.3373791972741463,0.3334645976024669,89,806,0.1372828605843469,0.06524926686217,2.6973588466644287,True,2,0.3512804158544262,0.1104218362282878,0.2399521374672077,0.2100566406765997,0.5378676348943573,0.4811898618839339,89,806,0.3512804158544262,0.06524926686217,1.7617504596710205,True,2
4b14__2__1.B__1.J,c118,0.2036102833285086,0.123342175066313,0.1636519433670483,0.1477756593007156,0.3414488888116437,0.3235962112901431,93,754,0.1277498435774064,0.0728840125391849,2.6339213848114014,True,2,0.5748802788484028,0.123342175066313,0.2493567036617967,0.2055028767941543,0.6739340203970022,0.6031090831863849,93,754,0.5748425776604632,0.0728840125391849,1.4123215675354004,True,2
4b14__3__1.C__1.P,c118,0.1853636473176002,0.123342175066313,0.1734400155545204,0.1525558456049255,0.3536499960428718,0.3054321982510737,93,754,0.1289006772178195,0.0697151424287856,2.5829668045043945,True,2,0.5190277624381121,0.123342175066313,0.2608541887840868,0.2258233492728691,0.6530120427320206,0.5343349613363432,93,754,0.519027762438112,0.0697151424287856,1.5400617122650146,True,2
4b14__1__1.A__1.E,c118,0.1834730939394079,0.129973474801061,0.1777931289086246,0.1507266693163675,0.30574423340392,0.2810918188294419,98,754,0.1246999750731303,0.0785886126704089,2.604240894317627,True,2,0.3907484381278042,0.129973474801061,0.2890625465528985,0.2207461505301414,0.545036390355882,0.3787764000622532,98,754,0.3900666212192483,0.0785886126704089,2.000974178314209,True,2
4b11__3__1.C__1.O,c118,0.1634757787708651,0.107940446650124,0.1466886136616297,0.130344909076333,0.3128588025337034,0.2750363422080196,87,806,0.1201156432229097,0.0668202764976958,2.684617757797241,True,2,0.3089633964450808,0.107940446650124,0.2205505124091134,0.1982953216226287,0.5111902983081701,0.4033878706486274,87,806,0.3089633964450808,0.0668202764976958,1.9755332469940183,True,2
4cae__3__1.C__1.R,c118,0.2622480963667369,0.10625,0.1833161995600972,0.1749956730784385,0.3558958701493289,0.3774202023121614,102,960,0.1501644401265947,0.0755555555555555,2.8083317279815674,True,2,0.5352672003728819,0.10625,0.2522402183540906,0.2109808848316322,0.659855810500702,0.5990368417969709,102,960,0.5352672003728818,0.0755555555555555,1.6029037237167358,True,2
4cae__1__1.A__1.G,c118,0.2805196453225063,0.1075268817204301,0.2122483028093852,0.1691512804470779,0.4129266524586136,0.4048680540950659,100,930,0.2608403764068848,0.0854700854700854,2.8097081184387207,True,2,0.6010870695604361,0.1075268817204301,0.2465300233314217,0.1973989807684606,0.7076988952405618,0.6605183477284926,100,930,0.6009866674358393,0.0854700854700854,1.3747111558914185,True,2
4ctn__1__1.A__1.C_1.D,c33,0.2707814069475535,0.1162561576354679,0.2252507588299254,0.2119169437753026,0.4339954989771035,0.3690722189390517,118,1015,0.2013520030275378,0.0767729342875731,2.984707355499268,True,2,0.581098882432207,0.1162561576354679,0.333743425940777,0.2054346871408693,0.6986886001084783,0.6606184276838163,118,1015,0.5810988824322071,0.0767729342875731,0.8749165534973145,True,2
4ctm__1__2.A__2.B,c33,0.3261879899157504,0.1519607843137254,0.3759086854068157,0.362038258206781,0.4722103813217681,0.3232944256509318,62,408,0.2491632222018479,0.0889526542324246,1.6602941751480105,True,2,0.5896375295928307,0.1519607843137254,0.4627856468728776,0.3503112455260605,0.6419623340903617,0.6324931821990646,62,408,0.5896375295928306,0.0889526542324246,1.0856722593307495,True,2
4d6p__1__1.A__1.C_1.E,c124,0.5156610168243159,0.130568356374808,0.2722656217912385,0.1747290879497224,0.5976812895246078,0.6358881435414457,85,651,0.4161564872212001,0.074106364428945,3.2439839839935303,True,2,0.7391941800136919,0.130568356374808,0.2864711253326054,0.2103331459300585,0.7691781874039939,0.7577505334792001,85,651,0.7391941800136919,0.074106364428945,0.8015691637992859,True,2
5aju__1__1.A_2.A__1.B,c2020,0.3089022524270243,0.1493506493506493,0.2635981039319548,0.2126341983647381,0.4974291200252739,0.4082793502793502,46,308,0.2433274715987857,0.0888030888030888,1.735936403274536,True,2,0.5697929180935839,0.1493506493506493,0.2905480034316351,0.2908444770754459,0.6134459984459985,0.7110919820919821,46,308,0.5697929180935839,0.0888030888030888,0.8521876335144043,True,2
4cto__1__1.A__1.B,c33,0.281856642620847,0.12375,0.2749947889506404,0.217946724616413,0.4086258410925459,0.371678075902654,99,800,0.2047604354957325,0.088,2.55692720413208,True,2,0.6080727657398016,0.12375,0.3218612717710757,0.2709817614365164,0.7272749250749251,0.6846998971895185,99,800,0.6080727657398014,0.088,0.7575618028640747,True,2
4ctn__1__2.A__2.C_2.D,c33,0.2639273041232652,0.1162561576354679,0.227101763333112,0.2025736076755936,0.4319402959021752,0.3548040740753555,118,1015,0.2509364220623499,0.086573734409391,2.9825358390808105,True,2,0.5957911644915648,0.1162561576354679,0.3342256001079307,0.2164981779526616,0.7047691957580394,0.6651147131245209,118,1015,0.5957911644915647,0.086573734409391,0.877026379108429,True,2
5aju__1__1.A_2.A__2.B,c2020,0.3167885132980323,0.1493506493506493,0.2647627002052468,0.1762348138096752,0.4892961205461205,0.4492908757908758,46,308,0.2638138172930203,0.0782312925170068,1.7368690967559814,True,2,0.5614058885265893,0.1493506493506493,0.2917212263439885,0.2050161762425703,0.6050668775668776,0.6563618233618231,46,308,0.5593890983383556,0.0782312925170068,0.8921074867248535,True,2
4cto__1__2.A__2.B,c33,0.2800289862338721,0.12375,0.2751460451018965,0.2215887037599481,0.3975394909856748,0.3762149508191028,99,800,0.245757720503001,0.0942857142857142,2.557488203048706,True,2,0.5883021753423509,0.12375,0.3213458308077496,0.2331339485006923,0.7265103507603508,0.6656904578995694,99,800,0.5883021753423509,0.0942857142857142,0.7881054878234863,True,2
4d6p__2__1.B__1.G_1.H,c124,0.5294060991683637,0.1351766513056835,0.2459097751828565,0.1595886264368916,0.5594518708302932,0.640633357481206,88,651,0.4995039595963706,0.0811059907834101,3.2571780681610107,True,2,0.8006759494007158,0.1351766513056835,0.2895451864994301,0.1767384165183632,0.779342037890425,0.8846511971446612,88,651,0.8006759494007157,0.0811059907834101,0.8024908900260925,True,2
4ctm__1__1.A__1.B,c33,0.318197405837138,0.1519607843137254,0.3862865586404764,0.3368504537208085,0.4574165796192551,0.3123843416436999,62,408,0.2531933903496681,0.0889526542324246,1.6585265398025513,True,2,0.5383850950928514,0.1519607843137254,0.4414358837396388,0.3973317580582728,0.650749534263466,0.5618301721825192,62,408,0.5383850950928513,0.0889526542324246,1.1531083583831787,True,2
5ajp__1__1.A_1.B__1.C_1.E,c186,0.4455651666547063,0.1176470588235294,0.27894154271597,0.2264038632008076,0.6030849702584996,0.6491510041627613,100,850,0.3811425243080532,0.074074074074074,2.5511178970336914,True,2,0.803007277619022,0.1176470588235294,0.2764783060077178,0.2426510023022234,0.831915873015873,0.8508550825965685,100,850,0.803007277619022,0.074074074074074,0.7312856316566467,True,2
5bnr__1__1.A__1.B,c161,0.3002707816913718,0.1311728395061728,0.2353384197501845,0.2104096981150656,0.344170169132212,0.4231049125032921,85,648,0.2328013814433434,0.0668238993710691,2.680249691009521,True,2,0.5910889159103717,0.1311728395061728,0.2225942879566423,0.1789933947214201,0.6672202736876649,0.7072770922568715,85,648,0.5910889159103716,0.0668238993710691,0.8432633876800537,True,2
5bqs__1__1.A_1.B__1.F,c161,0.352741772244001,0.1220238095238095,0.271184123614694,0.2265204030251114,0.4787388328145832,0.4427986606186033,82,672,0.2166971766144808,0.0657051282051282,2.734092712402344,True,2,0.7291401513100307,0.1220238095238095,0.2300498170939295,0.190433741169118,0.7448674242424242,0.8026017053933721,82,672,0.7291401513100307,0.0657051282051282,0.8670350909233093,True,2
5cbs__1__1.A__1.E_1.H,c7,0.4083909501080667,0.1605263157894736,0.3809666915894394,0.3194999899213208,0.5143338212068862,0.3784520485480721,61,380,0.353509581989943,0.0783055198973042,2.1040022373199463,True,2,0.4765471326487497,0.1605263157894736,0.3895476836037918,0.3265564167829824,0.5744657827552564,0.5754262766441075,61,380,0.4704119776486952,0.0783055198973042,1.6989848613739014,True,2
5cbs__1__1.C__1.V,c7,0.4464216586790058,0.1578947368421052,0.3764176223386749,0.3334731561404154,0.5780484330484331,0.4070496805682564,60,380,0.3888394850029704,0.0770218228498074,2.1461360454559326,True,2,0.5367941741734454,0.1578947368421052,0.397923921337234,0.31475244707787,0.6223196881091617,0.5366371186003538,60,380,0.5314329314651028,0.0770218228498074,1.5998646020889282,True,2
5bxv__1__1.A__1.E,c326,0.4865981663696273,0.1147186147186147,0.307281083696178,0.2951679285180923,0.6461860670194002,0.60741269323487,53,462,0.4485609268238998,0.0553814002089864,2.6063337326049805,True,2,0.691074752879923,0.1147186147186147,0.3078980196475908,0.2402787759735951,0.8576131687242798,0.7085844349190213,53,462,0.6910747528799231,0.0553814002089864,1.3657938241958618,True,2
5c79__1__1.A__1.C,c6049,0.2569250934416528,0.0754147812971342,0.1619386169386169,0.1286237924225226,0.4635623635623635,0.3363916365663952,50,663,0.2293636926424898,0.0457875457875457,3.3744354248046875,True,2,0.3097365702397648,0.0754147812971342,0.1539547271900213,0.109843560788213,0.4467722606611495,0.4285485715718645,50,663,0.3097365702397648,0.0457875457875457,2.284643650054932,True,2
5cbs__2__1.B__1.M_1.P,c7,0.4320014114878687,0.1717451523545706,0.3875831988123509,0.3353154907903765,0.528192126644139,0.3972540727264508,62,361,0.2576019220392605,0.0858725761772853,2.0800974369049072,True,2,0.5387233403969869,0.1717451523545706,0.4069474702589154,0.375055830151262,0.6366569979727874,0.6009409962994522,62,361,0.5359176782008289,0.0858725761772853,1.6393870115280151,True,2
5bxv__2__1.C__1.F,c326,0.5683929685975726,0.1168831168831168,0.2977635906928836,0.3065621713070808,0.6932005494505494,0.6187735597083658,54,462,0.55459950301302,0.0629370629370629,2.824570178985596,True,2,0.7333990316341347,0.1168831168831168,0.3128423079601531,0.3144173134924576,0.8556089743589742,0.6586948194196094,54,462,0.7333990316341348,0.0629370629370629,1.2771031856536863,True,2
5c79__2__1.B__1.E,c6049,0.2056815909485995,0.0783475783475783,0.1392244683421153,0.1266822327339369,0.4199711716159084,0.306726907485346,55,702,0.1804101421215925,0.048629531388152,3.5699706077575684,True,2,0.2081007946961262,0.0783475783475783,0.1718000938455484,0.1479013666733597,0.4404285257226433,0.3501084415914583,55,702,0.2081007946961262,0.048629531388152,2.6741316318511963,True,2
5a6z__1__1.A_1.B__1.E_1.I_1.J,c266,0.1722662576337126,0.0805555555555555,0.1380941312837864,0.1308635705322945,0.5286364612753501,0.2637972285521097,58,720,0.076803710744617,0.0379084967320261,2.754045009613037,True,2,0.1924054538295863,0.0805555555555555,0.1378193613538441,0.1615999329231345,0.6477448734393179,0.3630416546221112,58,720,0.1924054538295863,0.0379084967320261,1.9286366701126096,True,2
5ciy__1__1.A__1.D,c272,0.4988885770292784,0.1290322580645161,0.2762987161103957,0.2104424794536369,0.6601853005294301,0.6860840106424211,104,806,0.4044723238217252,0.0816326530612244,2.838430404663086,True,2,0.8931851713089309,0.1290322580645161,0.3681338538980835,0.2406169190177838,0.9281998556998556,0.9440856202620908,104,806,0.8931851713089309,0.0816326530612244,0.6112618446350098,True,2
